rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,unterschiedlich,41,23.53048433290678,0.057490710390423236
2,verschieden,27,11.50377029539457,0.028106515662560668
3,medium,16,11.486012416385202,0.028063128834443066
4,fähigkeit,33,11.278547991088779,0.02755624265979887
5,welt,20,8.82236628867051,0.02155519189848878
6,methode,12,8.76683774464979,0.02141952212656519
7,wahrnehmung,22,8.209230693192522,0.020057152144993817
8,entwickeln,37,7.995245905447875,0.019534335135104247
9,gesellschaft,12,7.982014860655024,0.01950200846670309
10,empathie,34,7.918368551295424,0.01934650501479603
11,konflikt,24,7.800136245503186,0.01905763466453351
12,wichtig,7,7.790752507649484,0.019034707905028928
13,politisch,56,7.622657430004713,0.018624010645669226
14,vornehmen,11,6.835335290774811,0.01670039069590327
15,sichtweise,8,6.717439640826837,0.016412342877951177
16,sozialwissenschaftlich,6,6.622139861869944,0.016179502282119496
17,themenfeld,6,6.412972000070588,0.015668454196769467
18,zusammenhang,13,6.035695764157388,0.014746676365543866
19,lernen,49,5.713105445008343,0.013958509562406036
20,interesse,13,5.44197125567529,0.013296062630360116
