rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,lernen,49,28.610596469815825,0.05599409497686802
2,kulturell,70,17.798244350081735,0.03483312854422279
3,fremdsprachlich,12,14.151370459926715,0.027695793844142877
4,kompetenzbereiche,12,14.150361688433593,0.027693819566995057
5,norm,13,13.442096560111626,0.026307666541282932
6,wert,26,12.261645498953376,0.0239973935309396
7,vernetzt,11,11.433192977349078,0.022376020511769006
8,denken,15,11.349954465893708,0.022213113558008625
9,verstehen,23,11.14430655544934,0.021810637900384195
10,beziehung,12,10.832660484866562,0.021200712144596828
11,zunehmend,13,10.814173895512623,0.021164531848909006
12,prägung,10,10.6258600478613,0.020795980865291032
13,befähig,9,10.150158684785074,0.01986498079569034
14,leiten,9,10.148473940572986,0.019861683565325958
15,aufgabe,25,10.147213424783844,0.01985921659680639
16,grundgesetz,9,10.147011738080685,0.019858821873668615
17,zugehörigkeit,9,10.146686053759797,0.019858184473507613
18,gesellschaftswissenschaftlich,9,10.146662472018466,0.019858138321437162
19,zugang,11,10.14627846201353,0.019857386771475208
20,tolerieren,10,10.146025754560021,0.019856892195097953
