topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,8,88,41,5,142,284
2,11,97,1,0,2,111
3,4,190,3,0,14,211
4,110,119,35,10,70,344
5,127,88,18,4,38,275
6,0,73,5,0,7,85
7,0,59,4,1,17,81
8,18,136,21,0,14,189
9,108,25,38,7,41,219
10,35,21,27,4,15,102
11,71,33,2,2,6,114
12,6,74,14,1,25,120
