topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,13,159,15,9,30,226
2,0,39,2,0,10,51
3,0,0,5,0,1,6
4,4,10,16,0,10,40
5,0,12,3,0,1,16
6,27,95,9,1,14,146
7,0,38,2,0,22,62
8,2,35,15,0,47,99
9,2,62,3,5,2,74
10,52,21,2,1,8,84
11,3,52,7,3,11,76
12,0,49,1,0,0,50
13,5,35,2,0,5,47
14,6,103,6,4,17,136
15,0,21,0,0,0,21
