topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,6,0.2294,269,64.7043
2,7,0.1953,257,61.2244
3,4,0.1719,185,70.422
4,1,0.1611,201,27.8464
5,3,0.0837,70,60.3587
6,2,0.0801,69,50.4377
7,5,0.0785,83,74.0554
