term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
populationsgenetisch,36,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0055,0.0119,0.0002,0.0
stoffwechsel,36,0.0,0.0004,0.0002,0.0001,0.0,0.0002,0.0171,0.0,0.0,0.0001,0.0001,0.0012,0.0,0.0001,0.0029,0.0001,0.0,0.0,0.0002,0.0
angewandte,35,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0069,0.0,0.0,0.0001,0.015,0.0,0.0,0.0001,0.0001,0.0001,0.0102,0.0,0.0002,0.0
lauf,35,0.0035,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0047,0.0,0.0308,0.0001,0.0001,0.0,0.0,0.0002,0.0
neurobiologie,35,0.0,0.0019,0.0002,0.0001,0.0,0.0002,0.0194,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0014,0.0,0.0,0.0002,0.0
schwerpunkt,35,0.0,0.0001,0.0042,0.0001,0.0,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0008,0.0,0.0001,0.0304,0.0124,0.0,0.0,0.0002,0.0
stammbäum,35,0.0,0.0,0.0002,0.0001,0.002,0.0002,0.0,0.0,0.0002,0.0001,0.0001,0.0,0.02,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
ableiten,34,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0026,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0153
erde,34,0.0106,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0024,0.001,0.0001,0.0001,0.001,0.0,0.0001,0.0001,0.0046,0.0,0.0,0.0002,0.0
sprachentwicklung,34,0.0,0.0,0.0002,0.0001,0.0005,0.0002,0.0,0.0,0.0023,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.013,0.0,0.0002,0.0
bau,33,0.0096,0.0,0.0002,0.0056,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0008,0.0,0.0001,0.0134,0.0019,0.0,0.0,0.0002,0.0
gendrift,33,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0147,0.0002,0.0
lernen,32,0.0094,0.0009,0.0002,0.0001,0.0,0.0002,0.0,0.0081,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
möglichkeit,32,0.0001,0.0,0.11,0.0003,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0004,0.0001,0.0001,0.0052,0.0,0.0,0.0002,0.0
welt,31,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0068,0.001,0.0,0.0001,0.0001,0.0163,0.0,0.0,0.0256,0.0
chemisch,31,0.0006,0.0,0.0002,0.0155,0.0,0.0002,0.0095,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
morphologisch,31,0.0,0.0,0.0002,0.0001,0.0146,0.0002,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0037,0.0,0.0002,0.0
dar,31,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0016,0.0,0.0,0.0831,0.0
zusätzlich,30,0.0,0.0,0.0002,0.0001,0.0002,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0013,0.0001,0.0001,0.0001,0.015,0.0006,0.0002,0.0
gen,30,0.0,0.0006,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0167,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
biomoleküle,29,0.0,0.0,0.0002,0.0001,0.0025,0.0002,0.0157,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
code,29,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0101,0.0,0.0,0.0001,0.0001,0.0006,0.0,0.0001,0.0196,0.0001,0.0,0.0,0.0002,0.0
osgv,29,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0157,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
proximat,29,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0241,0.0001,0.0001,0.0023,0.0073,0.0002,0.0
fortführung,29,0.0,0.0,0.0002,0.0315,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
strukturierungsvorschlag,29,0.0,0.0,0.0002,0.0001,0.0,0.0736,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0021,0.0,0.0002,0.0
historisch,28,0.0,0.0,0.0002,0.0001,0.0,0.0502,0.0,0.0,0.0,0.0152,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
inhaltlich,28,0.0,0.0001,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0072,0.0207,0.0125,0.0,0.0,0.0002,0.0
innerer,28,0.0,0.0134,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
komplex,28,0.0,0.0119,0.0051,0.0001,0.0,0.0002,0.0,0.0,0.0046,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0012,0.0,0.0,0.0002,0.0
homolog,27,0.0,0.0,0.0002,0.0001,0.016,0.0002,0.0,0.0025,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
inhaltsfeld,27,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0259,0.0051,0.0,0.0028,0.0002,0.0
nutzung,27,0.0,0.0,0.0002,0.0001,0.0011,0.0002,0.0,0.0,0.0006,0.0316,0.0001,0.0,0.0,0.0001,0.0033,0.0012,0.0,0.0,0.0002,0.0
final,27,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0035,0.0238,0.0001,0.0001,0.0,0.0053,0.0002,0.0
gentechnik,27,0.0,0.0,0.0002,0.0035,0.0,0.0198,0.0,0.0,0.0009,0.0001,0.0001,0.002,0.0,0.0001,0.0001,0.0001,0.003,0.0,0.0002,0.0
anthropologie,26,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0676,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
wahlbereich,26,0.0135,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
leistungskurs,26,0.0,0.0012,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0129,0.007,0.0,0.0002,0.0
medium,26,0.0009,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0198,0.0064,0.0,0.0019,0.0001,0.0001,0.0001,0.0,0.0,0.0212,0.0
energie,26,0.0047,0.0,0.0002,0.0211,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
gott,26,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0538,0.0,0.0,0.0001,0.0001,0.0048,0.0,0.0,0.0002,0.0
hinblick,25,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0026,0.0,0.0,0.0001,0.0001,0.0,0.0103,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
homöostase,25,0.0,0.0114,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
igv,25,0.0,0.0,0.001,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0135,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
interpretieren,25,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0334,0.0114,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
nervensystem,24,0.0028,0.0017,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0023,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0134,0.0
sekundarstuf,24,0.0,0.0,0.0002,0.0222,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0038,0.0,0.0,0.0002,0.0
fell,24,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0692,0.0001,0.0001,0.0,0.0,0.0002,0.0
freiheit,24,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0588,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
identifizieren,23,0.0,0.0,0.0002,0.0001,0.0125,0.0002,0.0,0.0,0.0004,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
grundkurs,23,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0136,0.0067,0.0,0.0002,0.0
kompetenzraster,22,0.0,0.0,0.0002,0.0004,0.0,0.063,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
wirkung,22,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0161,0.0001,0.0,0.0051,0.0001,0.0001,0.0001,0.0,0.0015,0.0002,0.0
prokaryot,22,0.0006,0.0,0.0002,0.0001,0.0,0.0002,0.012,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0036,0.0001,0.0,0.0,0.0002,0.0
gesellschaftlich,22,0.0,0.0,0.0002,0.0001,0.0,0.0055,0.0,0.0,0.0,0.0001,0.0038,0.0016,0.0,0.0001,0.0001,0.013,0.0,0.0,0.0002,0.0
physiologie,21,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0143,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
sehen,21,0.0,0.0036,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0345,0.0001,0.0001,0.0,0.0,0.0002,0.0
fachübergreifend,21,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0155,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
abbildung,20,0.0,0.0,0.0002,0.0001,0.0,0.0588,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
verteilung,20,0.0,0.0,0.0002,0.0218,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
kompetenzbereich,20,0.0,0.0001,0.0002,0.0001,0.0,0.0512,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0023,0.0,0.0,0.0002,0.0
wirken,20,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0204,0.0001,0.0,0.002,0.0001,0.0001,0.0001,0.0,0.0047,0.0002,0.0
zellatmung,20,0.001,0.0,0.0002,0.0197,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0002,0.0
qphase,20,0.0003,0.0,0.0002,0.0001,0.0,0.0002,0.012,0.0,0.0,0.0001,0.0001,0.0002,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
regulation,20,0.0,0.0033,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.021,0.0001,0.0,0.0,0.0002,0.0
experiment,20,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.012,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
lebensform,19,0.0,0.0,0.005,0.0001,0.001,0.0002,0.0075,0.0,0.0,0.0001,0.0001,0.0007,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0033,0.0
erfassen,19,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0017,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0389,0.0
standard,19,0.0,0.0,0.0002,0.0001,0.0,0.0368,0.0042,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
unterrichtsstunden,18,0.0005,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0123,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
abiotisch,18,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0006,0.0031,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0212,0.0001,0.0,0.0,0.0002,0.0
wal,18,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0125,0.0008,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
fachbegriff,18,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0081,0.0,0.0195,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
selektionsvorteil,18,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0008,0.0001,0.0001,0.0,0.0,0.0463,0.0001,0.0001,0.0,0.0,0.0002,0.0
medizin,17,0.0,0.0,0.0002,0.0001,0.0011,0.0002,0.0,0.0,0.0,0.0001,0.0285,0.0,0.0,0.0001,0.0001,0.0001,0.0032,0.0,0.0002,0.0
cytologie,17,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.011,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
fossilien,17,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0125,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
frage,17,0.0,0.0,0.0708,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
unumkehrbar,16,0.0,0.0146,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
beeinflussen,16,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0235,0.0001,0.003,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
perspektive,16,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0006,0.0001,0.0001,0.0,0.0,0.0187,0.0001,0.0072,0.0,0.0,0.0002,0.0
religion,16,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0379,0.0,0.0,0.0002,0.0001,0.0001,0.0,0.0,0.0002,0.0
gesellschaft,16,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0196,0.0078,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
begriff,15,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0475,0.0001,0.0001,0.0,0.0,0.0002,0.0
didaktisch,15,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0008,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.015,0.0,0.0,0.0002,0.0
digital,15,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0512,0.0
setzen,15,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0171,0.0001,0.0,0.0031,0.0001,0.0001,0.0067,0.0,0.0,0.0002,0.0
technisch,15,0.0097,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0011,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
unterrichtsthema,14,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0154,0.0,0.0,0.0002,0.0
beziehen,14,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0022,0.0229,0.0001,0.0001,0.0,0.0,0.0034,0.0
bär,14,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0393,0.0001,0.0001,0.0,0.0,0.0002,0.0
einzeln,14,0.0,0.0,0.0002,0.0001,0.0007,0.0034,0.0,0.0,0.0,0.0223,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
ereignis,14,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0251,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
erworben,14,0.0,0.0,0.0161,0.0001,0.0,0.0002,0.0,0.0,0.0022,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0009,0.0002,0.0
technik,14,0.01,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0002,0.0
biotisch,13,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0214,0.0001,0.0,0.0,0.0002,0.0
digitaler,13,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0172,0.0001,0.0,0.0021,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
niveau,13,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0146,0.0,0.0,0.0002,0.0
ergeben,13,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0137,0.0,0.0,0.0002,0.0
ethik,13,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0212,0.0,0.0,0.0001,0.0001,0.0039,0.0,0.0,0.0002,0.0
eukaryot,13,0.001,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0189,0.0001,0.0,0.0,0.0002,0.0
fortschritt,13,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0219,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
allgemein,12,0.0,0.0,0.0002,0.0001,0.0,0.0377,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
unterrichten,12,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0125,0.0,0.0,0.0002,0.0
wahlpflichtbaustein,12,0.0006,0.0,0.0002,0.0113,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
auseinandersetzung,12,0.0012,0.0,0.0095,0.0001,0.0,0.0002,0.0,0.0,0.0011,0.0001,0.0001,0.0,0.0,0.0047,0.0001,0.0001,0.0,0.0001,0.0002,0.0022
durchgängig,12,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0126,0.0,0.0,0.0002,0.0
rev,12,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0312,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
kultur,11,0.0,0.0,0.0003,0.0001,0.0,0.0002,0.0,0.0,0.0018,0.001,0.0145,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
landwirtschaft,11,0.0,0.0,0.0002,0.0001,0.0,0.0201,0.0,0.0,0.0,0.0001,0.0105,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
belebt,11,0.0,0.0,0.0515,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
besonderheit,11,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.001,0.0001,0.0142,0.0,0.0,0.0001,0.0017,0.0001,0.0,0.0,0.0002,0.0
übertragen,11,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0202,0.0001,0.0011,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
biomembran,11,0.0,0.0,0.0002,0.0132,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
chemosynthese,11,0.0,0.0,0.0002,0.0117,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
osse,11,0.0,0.0,0.0002,0.0001,0.0,0.0331,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
eth,11,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0284,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
giraff,11,0.0,0.0,0.0002,0.0001,0.0,0.0252,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0014,0.0,0.0002,0.0
kommunizier,10,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0019,0.0001,0.0001,0.0001,0.0,0.0,0.0223,0.0
bakterie,10,0.0022,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.018,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
bauplan,10,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0018,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0239,0.0
energiequelle,10,0.0,0.0,0.0002,0.0108,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
stress,10,0.0011,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0273,0.0
thematischer,10,0.0,0.0,0.0002,0.0001,0.0,0.029,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0002,0.0
weltverständniss,9,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0333,0.0
manipulationsversuche,9,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0234,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
resistenz,9,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0198,0.0,0.0007,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
fundiert,9,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0333,0.0
tendenz,9,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0333,0.0
herstellen,8,0.0,0.0,0.0002,0.0001,0.0,0.0236,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
hominini,8,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0203,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
virus,8,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0206,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
weiß,8,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.022,0.0001,0.0001,0.0,0.0,0.0002,0.0
menschenart,8,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0205,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
datum,8,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0169,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
sowohl,8,0.0007,0.0,0.0129,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0008,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0002,0.0
vermehren,7,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0197,0.0001,0.0001,0.0,0.0,0.0002,0.0
angemessen,7,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0052,0.0001,0.0001,0.0,0.0,0.0112,0.0011
kompetent,7,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.026,0.0
körper,7,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0008,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0152,0.0
dunklem,7,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0197,0.0001,0.0001,0.0,0.0,0.0002,0.0
pigment,7,0.0,0.0,0.0002,0.0001,0.0,0.0002,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0197,0.0001,0.0001,0.0,0.0,0.0002,0.0
