Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,350,0.1965188096574958,-1_eigene_reflektieren_verhaltensweisen_zeigen,"['eigene', 'reflektieren', 'verhaltensweisen', 'zeigen', 'entwickeln', 'grundlage', 'deren', 'eigenen', 'entwicklung', 'respektieren', 'menschen', 'wenden', 'ernhrung', 'interessen', 'kompetenzen', 'lernbereich', 'nutzen', 'gegenber', 'inhalte', 'verhaltens']","['größere Gemeinschaften, Gesellschaften wahr. Sie versetzen sich in die Lage anderer Empathie, Perspektivenübernahme, erfassen und reflektieren den Stellenwert ihres eigenen Handelns. Rücksichtnahme und Solidarität: Die Lernenden respektieren die Meinungen und Verhaltensweisen anderer, sie sind aufmerksam gegenüber ihren Interaktionspartnern, nehmen Anteil an deren Wohlergehen und zeigen Solidarität. Kooperation und Teamfähigkeit: Die Lernenden bauen tragfähige Beziehungen zu anderen auf, respektieren die bestehenden sozialen', 'größere Gemeinschaften, Gesellschaften wahr. Sie versetzen sich in die Lage anderer Empathie, Perspektivenübernahme, erfassen und reflektieren den Stellenwert ihres eigenen Handelns. Rücksichtnahme und Solidarität: Die Lernenden respektieren die Meinungen und Verhaltensweisen anderer, sie sind aufmerksam gegenüber ihren Interaktionspartnern, nehmen Anteil an deren Wohlergehen und zeigen Solidarität. Kooperation und Teamfähigkeit: Die Lernenden bauen tragfähige Beziehungen zu anderen auf, respektieren die bestehenden sozialen', 'größere Gemeinschaften, Gesellschaften wahr. Sie versetzen sich in die Lage anderer Empathie, Perspektivenübernahme, erfassen und reflektieren den Stellenwert ihres eigenen Handelns. Rücksichtnahme und Solidarität: Die Lernenden respektieren die Meinungen und Verhaltensweisen anderer, sie sind aufmerksam gegenüber ihren Interaktionspartnern, nehmen Anteil an deren Wohlergehen und zeigen Solidarität. Kooperation und Teamfähigkeit: Die Lernenden bauen tragfähige Beziehungen zu anderen auf, respektieren die bestehenden sozialen']"
0,969,0.5440763615946098,0_verhaltensweisen_menschen_verhaltens_beschreiben,"['verhaltensweisen', 'menschen', 'verhaltens', 'beschreiben', 'entwicklung', 'knnen', 'erklren', 'beurteilen', 'evolution', 'eigene', 'erlutern', 'bedeutung', 'eigenen', 'erkennen', 'deren', 'bewerten', 'menschlichen', 'sozialen', 'ursachen', 'entwickeln']","['und Interessen geleiteten Aussagen andererseits, beurteilen die Bedeutung von naturwissenschaftlichen Kenntnissen für Anwendungsbereiche und Berufsfelder, zeigen an lebensweltbezogenen Fragestellungen die Chancen und Grenzen naturwissenschaftlicher Sichtweisen auf, beurteilen verschiedene Maßnahmen und Verhaltensweisen zur Erhaltung der eigenen Gesundheit und der anderer Lebewesen, Abwägen und bewerten von Handlungsfolgen auf Natur und Gesellschaft bewerten Risiken und Konsequenzen der eigenen Lebensweise und der anderer Menschen in', 'begründen sie ihren eigenen Standpunkt. Sie beurteilen Informationen aus verschiedenen Quellen hinsichtlich ihrer Glaubwürdigkeit und Objektivität. Die Schülerinnen und Schüler unterscheiden zwischen naturwissenschaftlichen und ethischen Aussagen, beurteilen verschiedene Maßnahmen und Verhaltensweisen zur Erhaltung der eignen Gesundheit und zur sozialen Verantwortung, erörtern Handlungsoptionen einer umwelt- und naturverträglichen Teilhabe im Sinne der Nachhaltigkeit, beschreiben und beurteilen die Haltung von Heim- und Nutztieren, beschreiben', 'der Lebewesen Die Schüler lernen, dass biologische Systeme dynamisch sind. Sie erkennen, dass der Mensch sich als biologisches und gesellschaftliches Wesen entwickelt. Die Schüler stellen an Beispielen die Bedeutung von Verhaltensweisen dar und beschreiben deren Auswirkungen auf den menschlichen Körper. Entwickeln eines Grundverständnisses für den eigenen Körper und die Rolle des Menschen in der Natur Die Schüler erkennen, dass sie ihr']"
1,271,0.15216170690623246,1_gehen_positiven_analysieren_kompetenzen,"['gehen', 'positiven', 'analysieren', 'kompetenzen', 'spezifische', 'rahmenbedingungen', 'systematisch', 'halten', 'verbessern', 'entsprechenden', 'lehrkraft', 'hilfe', 'potenzial', 'gegenseitige rcksichtnahme', 'bereich', 'gegenseitige', 'rcksichtnahme', 'gemeinsam', 'tragen', 'zeigen']","['Sicherheitsmaßnahmen. analysieren gemeinsam mit der Lehrkraft das Potenzial der Sportart Eishockey im Lernbereich Fairness/Kooperation/Selbstkompetenz, um ihre Kompetenzen in diesem Bereich systematisch zu verbessern. Dabei berücksichtigen sie vor allem die entsprechenden Verhaltens- und Spielregeln und tragen durch gegenseitige Rücksichtnahme und Hilfe sowie Einsatzbereitschaft und Durchhaltevermögen zu einem freudvollen und positiven Spielerlebnis bei. erleben spezifische Rahmenbedingungen z. B. begrenzte Spielfläche, gehen schonend mit', 'Sicherheitsmaßnahmen. analysieren gemeinsam mit der Lehrkraft das Potenzial der Sportart Eishockey im Lernbereich Fairness/Kooperation/Selbstkompetenz, um ihre Kompetenzen in diesem Bereich systematisch zu verbessern. Dabei berücksichtigen sie vor allem die entsprechenden Verhaltens- und Spielregeln und tragen durch gegenseitige Rücksichtnahme und Hilfe sowie Einsatzbereitschaft und Durchhaltevermögen zu einem freudvollen und positiven Spielerlebnis bei. erleben spezifische Rahmenbedingungen z. B. begrenzte Spielfläche, gehen schonend mit', 'Sicherheitsmaßnahmen. analysieren gemeinsam mit der Lehrkraft das Potenzial der Sportart Eishockey im Lernbereich Fairness/Kooperation/Selbstkompetenz, um ihre Kompetenzen in diesem Bereich systematisch zu verbessern. Dabei berücksichtigen sie vor allem die entsprechenden Verhaltens- und Spielregeln und tragen durch gegenseitige Rücksichtnahme und Hilfe sowie Einsatzbereitschaft und Durchhaltevermögen zu einem freudvollen und positiven Spielerlebnis bei. erleben spezifische Rahmenbedingungen z. B. begrenzte Spielfläche, gehen schonend mit']"
2,48,0.02695115103874228,2_kenntnissen_ableiten_regeln_verweise,"['kenntnissen', 'ableiten', 'regeln', 'verweise', 'dargestellt', 'bewertung', 'darstellung', 'physik', 'beispiel', 'sensibel', 'dargestellt beispiel', 'politik', 'gesellschaft', 'kulturell', 'kenntnisse', 'alltagssituationen', 'kulturelle', 'vielfalt', 'auseinander', 'kenntnisse ber']","['dies wird in der Abbildung nicht veranschaulicht: aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte Darstellung der Verweise in der Webansicht Beispiel aus Physik', 'dies wird in der Abbildung nicht veranschaulicht: aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte Darstellung der Verweise in der Webansicht Beispiel aus Physik', 'dies wird in der Abbildung nicht veranschaulicht: aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte aus ihren Kenntnissen der Mechanik Regeln für sicheres Verhalten im Straßenverkehr ableiten z. B. Sicherheitsgurte Darstellung der Verweise in der Webansicht Beispiel aus Physik']"
3,25,0.01403705783267827,3_gesundheit_gesundheitsfrderung_ernhrung_gesunde,"['gesundheit', 'gesundheitsfrderung', 'ernhrung', 'gesunde', 'krankheit', 'gesundheitsvorsorge', 'gesunden', 'sport', 'verhaltensweisen', 'gesunderhaltung', 'manahmen', 'bewegung', 'knnen', 'vermeidung', 'lebensweise', 'entscheidungen', 'treffen', 'suchtprvention', 'krperliche', 'lebensfhrung']","['Natur. Ein besonderes Augenmerk des Biologieunterrichts liegt auf der aktiven Gesundheitsvorsorge. Aus den Kenntnissen von Bau und Funktion des eigenen Körpers leiten die Schülerinnen und Schüler Maßnahmen zur Vermeidung gesundheitsgefährdender Verhaltensweisen ab. Die Erkenntnis der Notwendigkeit von Bewegung und Sport sind ebenso wie das Wissen um Familien- und Sexualerziehung Technische Bildung Werteerziehung eine ausgewogene Ernährung die Grundpfeiler einer gesunden Lebensführung. Ein', 'Natur. Ein besonderes Augenmerk des Biologieunterrichts liegt auf der aktiven Gesundheitsvorsorge. Aus den Kenntnissen von Bau und Funktion des eigenen Körpers leiten die Schülerinnen und Schüler Maßnahmen zur Vermeidung gesundheitsgefährdender Verhaltensweisen ab. Die Erkenntnis der Notwendigkeit von Bewegung und Sport sind ebenso wie das Wissen um Familien- und Sexualerziehung Technische Bildung Werteerziehung eine ausgewogene Ernährung die Grundpfeiler einer gesunden Lebensführung. Ein', 'Natur. Ein besonderes Augenmerk des Biologieunterrichts liegt auf der aktiven Gesundheitsvorsorge. Aus den Kenntnissen von Bau und Funktion des eigenen Körpers leiten die Schülerinnen und Schüler Maßnahmen zur Vermeidung gesundheitsgefährdender Verhaltensweisen ab. Die Erkenntnis der Notwendigkeit von Bewegung und Sport sind ebenso wie das Wissen um Familien- und Sexualerziehung Technische Bildung Werteerziehung eine ausgewogene Ernährung die Grundpfeiler einer gesunden Lebensführung. Ein']"
4,23,0.01291409320606401,4_musik_nutzen_unterscheiden_anzuwenden,"['musik', 'nutzen', 'unterscheiden', 'anzuwenden', 'wahl', 'angemessene verhaltensweisen', 'grundlagen', 'bewegungen', 'klassischer', 'wahrzunehmen', 'kleidung', 'teil', 'angemessene', 'rolle', 'kriterien', 'deren', 'verhaltensweisen', 'erleben', 'aspekte', 'kompetenzerwartungen']","['koordinierte Bewegungen zur Musik verschiedener Stilrichtungen populärer Musik Lernbereich : Musik und ihre Grundlagen ca. Std. Kriterien zum Vergleich von Tänzen, z. B. Anzahl der Beteiligten, Form, Anlass, Funktion, Kleidung Verhaltensweisen, z. B. Kleidungsstil, Essen und Trinken, Beteiligung des Publikums, Bewegung zu Musik, Mitsingen Kompetenzerwartungen Die Schülerinnen und Schüler ... verwenden beim eigenen Musizieren mithilfe der Vorzeichen sämtliche chromatische Töne. unterscheiden', 'koordinierte Bewegungen zur Musik verschiedener Stilrichtungen populärer Musik Lernbereich : Musik und ihre Grundlagen ca. Std. Kriterien zum Vergleich von Tänzen, z. B. Anzahl der Beteiligten, Form, Anlass, Funktion, Kleidung Verhaltensweisen, z. B. Kleidungsstil, Essen und Trinken, Beteiligung des Publikums, Bewegung zu Musik, Mitsingen Kompetenzerwartungen Die Schülerinnen und Schüler ... verwenden beim eigenen Musizieren mithilfe der Vorzeichen sämtliche chromatische Töne. unterscheiden', 'koordinierte Bewegungen zur Musik verschiedener Stilrichtungen populärer Musik Lernbereich : Musik und ihre Grundlagen ca. Std. Kriterien zum Vergleich von Tänzen, z. B. Anzahl der Beteiligten, Form, Anlass, Funktion, Kleidung Verhaltensweisen, z. B. Kleidungsstil, Essen und Trinken, Beteiligung des Publikums, Bewegung zu Musik, Mitsingen Kompetenzerwartungen Die Schülerinnen und Schüler ... verwenden beim eigenen Musizieren mithilfe der Vorzeichen sämtliche chromatische Töne. unterscheiden']"
5,22,0.012352610892756879,5_erklrungen_beziehen_ultimate_phnomen,"['erklrungen', 'beziehen', 'ultimate', 'phnomen', 'freunde', 'alltag', 'umfeld', 'proximate', 'traditionen', 'kompetenzerwartungen inhalte', 'freizeitgestaltung', 'essgewohnheiten', 'laufe', 'nutzen', 'jugendlicher', 'beispiel', 'wissens', 'mediennutzung', 'ursachen', 'aufgeschlossen']","['im Zielsprachenland. zeigen sich auf der Grundlage ihres Wissens über Alltag und Lebenswelt deutscher und französischer Jugendlicher aufgeschlossen gegenüber einer anderen Lebensart bzw. unterschiedlichen Gewohnheiten, z. B. Essgewohnheiten, Freizeitgestaltung, Mediennutzung. verhalten sich situationsangemessen bei Alltagsgesprächen über Themen aus ihrem näheren persönlichen Umfeld, z. B. Einkaufen, Freunde, Feste und Traditionen. Kompetenzerwartungen und Inhalte Die Schülerinnen und Schüler ... nutzen zur Erschließung von', 'im Zielsprachenland. zeigen sich auf der Grundlage ihres Wissens über Alltag und Lebenswelt deutscher und französischer Jugendlicher aufgeschlossen gegenüber einer anderen Lebensart bzw. unterschiedlichen Gewohnheiten, z. B. Essgewohnheiten, Freizeitgestaltung, Mediennutzung. verhalten sich situationsangemessen bei Alltagsgesprächen über Themen aus ihrem näheren persönlichen Umfeld, z. B. Einkaufen, Freunde, Feste und Traditionen. Kompetenzerwartungen und Inhalte Die Schülerinnen und Schüler ... nutzen zur Erschließung von', 'im Zielsprachenland. zeigen sich auf der Grundlage ihres Wissens über Alltag und Lebenswelt deutscher und französischer Jugendlicher aufgeschlossen gegenüber einer anderen Lebensart bzw. unterschiedlichen Gewohnheiten, z. B. Essgewohnheiten, Freizeitgestaltung, Mediennutzung. verhalten sich situationsangemessen bei Alltagsgesprächen über Themen aus ihrem näheren persönlichen Umfeld, z. B. Einkaufen, Freunde, Feste und Traditionen. Kompetenzerwartungen und Inhalte Die Schülerinnen und Schüler ... nutzen zur Erschließung von']"
6,19,0.010668163952835485,6_situationsangemessen_verhalten situationsangemessen_bewusst_persnlichen,"['situationsangemessen', 'verhalten situationsangemessen', 'bewusst', 'persnlichen', 'umfeld', 'begegnen', 'beruflichen', 'themen', 'persnliche', 'nehmen', 'aktiv', 'mediennutzung', 'informationsbeschaffung', 'berufliche', 'kommunizieren', 'wahr', 'unterschiede', 'gegenber', 'interkulturelle', 'stellen']","['gegenüber und machen sich ihre beruflichen Möglichkeiten bewusst. begegnen ihren Kommunikationspartnern offen und verständnisvoll und verhalten sich situationsangemessen in Gesprächen, z. B. über Ferienjobs, Praktika, Bewerbungen und Gastaufenthalte im Zielland. verhalten sich situationsangemessen in Alltagsgesprächen über Themen aus ihrem erweiterten persönlichen Umfeld z. B. Praktikum, Reisen, nehmen interkulturelle Unterschiede bewusst wahr und kommunizieren effektiv und angemessen auf der Grundlage ihres interkulturellen', 'gegenüber und machen sich ihre beruflichen Möglichkeiten bewusst. begegnen ihren Kommunikationspartnern offen und verständnisvoll und verhalten sich situationsangemessen in Gesprächen, z. B. über Ferienjobs, Praktika, Bewerbungen und Gastaufenthalte im Zielland. verhalten sich situationsangemessen in Alltagsgesprächen über Themen aus ihrem erweiterten persönlichen Umfeld z. B. Praktikum, Reisen, nehmen interkulturelle Unterschiede bewusst wahr und kommunizieren effektiv und angemessen auf der Grundlage ihres interkulturellen', 'gegenüber und machen sich ihre beruflichen Möglichkeiten bewusst. begegnen ihren Kommunikationspartnern offen und verständnisvoll und verhalten sich situationsangemessen in Gesprächen, z. B. über Ferienjobs, Praktika, Bewerbungen und Gastaufenthalte im Zielland. verhalten sich situationsangemessen in Alltagsgesprächen über Themen aus ihrem erweiterten persönlichen Umfeld z. B. Praktikum, Reisen, nehmen interkulturelle Unterschiede bewusst wahr und kommunizieren effektiv und angemessen auf der Grundlage ihres interkulturellen']"
7,18,0.010106681639528355,7_sollen_eigenen_fhigkeiten_lernen,"['sollen', 'eigenen', 'fhigkeiten', 'lernen', 'einzuschtzen', 'entscheidungen treffen', 'ebenso', 'eigenen handelns', 'fhigkeit bereitschaft', 'umzugehen', 'verhalten reflektieren', 'haltungen', 'meinungen', 'treffen', 'bereitschaft', 'vertreten', 'handelns', 'fhigkeit', 'entscheidungen', 'einstellungen']","['Haltungen sich selbst gegenüber. Die Schülerinnen und Schüler sollen Vertrauen in die eigenen Fähigkeiten und die Wirksamkeit des eigenen Handelns entwickeln. Sie sollen lernen, die eigenen Fähigkeiten realistisch einzuschätzen, ihr Verhalten zu reflektieren und mit Kritik angemessen umzugehen. Ebenso sollen sie lernen, eigene Meinungen zu vertreten und Entscheidungen zu treffen. Motivationale Einstellungen beschreiben die Fähigkeit und Bereitschaft, sich für Dinge einzusetzen', 'Haltungen sich selbst gegenüber. Die Schülerinnen und Schüler sollen Vertrauen in die eigenen Fähigkeiten und die Wirksamkeit des eigenen Handelns entwickeln. Sie sollen lernen, die eigenen Fähigkeiten realistisch einzuschätzen, ihr Verhalten zu reflektieren und mit Kritik angemessen umzugehen. Ebenso sollen sie lernen, eigene Meinungen zu vertreten und Entscheidungen zu treffen. Motivationale Einstellungen beschreiben die Fähigkeit und Bereitschaft, sich für Dinge einzusetzen', 'Haltungen sich selbst gegenüber. Die Schülerinnen und Schüler sollen Vertrauen in die eigenen Fähigkeiten und die Wirksamkeit des eigenen Handelns entwickeln. Sie sollen lernen, die eigenen Fähigkeiten realistisch einzuschätzen, ihr Verhalten zu reflektieren und mit Kritik angemessen umzugehen. Ebenso sollen sie lernen, eigene Meinungen zu vertreten und Entscheidungen zu treffen. Motivationale Einstellungen beschreiben die Fähigkeit und Bereitschaft, sich für Dinge einzusetzen']"
8,18,0.010106681639528355,8_ggf_gestalten_arbeitstechniken_tolerant,"['ggf', 'gestalten', 'arbeitstechniken', 'tolerant', 'partner', 'technologie', 'sprachlichen', 'whlen', 'verfgung', 'verfgung stehenden', 'hilfsmittel', 'eigenstndig', 'mitteln', 'stehenden', 'nachhaltiges', 'vorurteile', 'erschlieung', 'kenntnisse', 'perspektivwechsel', 'arbeitswelt']","['Welt z. B. Arbeitswelt, Umwelt und Technologie auseinander, um die Denkweisen fremdkultureller Partner nachzuvollziehen und ggf. Vorurteile abzubauen. Auf der Grundlage ihrer Kenntnisse über wichtige kulturspezifische Verhaltens- und Kommunikati onsmuster verhalten sie sich tolerant und klären ggf. auch Problemsituationen mit den ihnen zur Verfügung stehenden sprachlichen Mitteln. Sie wählen eigenständig geeignete Arbeitstechniken, Hilfsmittel und Strategien zur Erschließung und Produktion von Texten.', 'Welt z. B. Arbeitswelt, Umwelt und Technologie auseinander, um die Denkweisen fremdkultureller Partner nachzuvollziehen und ggf. Vorurteile abzubauen. Auf der Grundlage ihrer Kenntnisse über wichtige kulturspezifische Verhaltens- und Kommunikati onsmuster verhalten sie sich tolerant und klären ggf. auch Problemsituationen mit den ihnen zur Verfügung stehenden sprachlichen Mitteln. Sie wählen eigenständig geeignete Arbeitstechniken, Hilfsmittel und Strategien zur Erschließung und Produktion von Texten.', 'Welt z. B. Arbeitswelt, Umwelt und Technologie auseinander, um die Denkweisen fremdkultureller Partner nachzuvollziehen und ggf. Vorurteile abzubauen. Auf der Grundlage ihrer Kenntnisse über wichtige kulturspezifische Verhaltens- und Kommunikati onsmuster verhalten sie sich tolerant und klären ggf. auch Problemsituationen mit den ihnen zur Verfügung stehenden sprachlichen Mitteln. Sie wählen eigenständig geeignete Arbeitstechniken, Hilfsmittel und Strategien zur Erschließung und Produktion von Texten.']"
