Topic,Count,Proportion,Name,Representation,Representative_Docs
-1,212,0.1715210355987055,-1_eth_einheit_eth freiheit_einheit freiheit,"['eth', 'einheit', 'eth freiheit', 'einheit freiheit', 'kommunikation', 'revolution', 'streben', 'achtung', 'anspruch', 'erlutern', 'recht', 'erklren', 'wiener', 'rev', 'problem', 'gesellschaftlichen', 'rrk', 'wiener kongress', 'kongress', 'teilhabe']","['dem Streben nach Einheit und Freiheit in Europa nach dem Wiener Kongress erläutern Restauration, Einheit und Freiheit, Europäischer Völkerfrühling den Gegensatz zwischen staatlicher Restauration und dem Streben nach Einheit und Freiheit in Europa nach dem Wiener Kongress erklären Restauration; Nationalismus, Liberalismus: Europäischer Völkerfrühling Die Französische Revolution Herrschaft: Sonnenkönig BNE Demokratiefähigkeit Die Französische Revolution Herrschaft: Sonnenkönig BNE Demokratiefähigkeit Die Französische Revolution Herrschaft:', 'von Stammbaumhypothesen nutzen homologe morphologische Merkmale, homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie als naturwissenschaftliche Theorie gegenüber nicht-naturwissenschaft-lichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Evolution des Menschen die stammesgeschichtliche Verwandtschaft und die Ausbreitung von Menschenarten Hominini anhand ausgewählter Fossilfunde darstellen Besonderheiten der', 'von Stammbaumhypothesen nutzen homologe morphologische Merkmale, homologe DNA-Sequenzen Erkenntnisgewinnung , Kommunikation , , , die Evolutionstheorie als naturwissenschaftliche Theorie gegenüber nicht-naturwissenschaft-lichen Vorstellungen zur Entstehung von Artenvielfalt abgrenzen Kommunikation , ETH Freiheit und Anthropologie ETH Freiheit und Anthropologie REV Gott REV Gott RRK Gott Evolution des Menschen die stammesgeschichtliche Verwandtschaft und die Ausbreitung von Menschenarten Hominini anhand ausgewählter Fossilfunde darstellen Besonderheiten der']"
0,37,0.029935275080906147,0_digitalisierung_identifizieren_digitale_einbeziehen,"['digitalisierung', 'identifizieren', 'digitale', 'einbeziehen', 'leitperspektive', 'beitrag', 'digitalen', 'konflikte', 'beitrag leitperspektive', 'konomischer', 'welt', 'individueller', 'frage', 'sowohl', 'dabei', 'knnen aspekte', 'freiheit einzelnen', 'medien', 'generationen', 'rahmen']","['ihre Überlegungen einbeziehen. Dabei wird berücksichtigt, dass Freiheit auch auf Verantwortung verweist und ein fairer Ausgleich zwischen den Bedürfnissen der derzeit lebenden Menschen mit denen nachfolgender Generationen im Rahmen uneingeschränkter Freiheit des Einzelnen nicht erreicht werden kann. Beitrag zur Leitperspektive D: Die Schülerinnen und Schüler können Aspekte von Freiheit in Bezug auf die Digitalisierung in ihre Überlegungen einbeziehen. Dabei können sowohl', 'Bedürfnissen der derzeit lebenden Menschen mit denen nachfolgender Generationen im Rahmen uneingeschränkter Freiheit des Einzelnen nicht erreicht werden kann. Beitrag zur Leitperspektive D: Die Schülerinnen und Schüler können Aspekte von Freiheit in Bezug auf die Digitalisierung in ihre Überlegungen einbeziehen. Dabei können sowohl das Potenzial der Digitalisierung für die Entfaltung von Freiheit als auch die gezielte Nutzung digitaler Mittel zur Einschränkung', 'Bedürfnissen der derzeit lebenden Menschen mit denen nachfolgender Generationen im Rahmen uneingeschränkter Freiheit des Einzelnen nicht erreicht werden kann. Beitrag zur Leitperspektive D: Die Schülerinnen und Schüler können Aspekte von Freiheit in Bezug auf die Digitalisierung in ihre Überlegungen einbeziehen. Dabei können sowohl das Potenzial der Digitalisierung für die Entfaltung von Freiheit als auch die gezielte Nutzung digitaler Mittel zur Einschränkung']"
1,679,0.5493527508090615,1_ethik_freiheit verantwortung_autonomie_mensch,"['ethik', 'freiheit verantwortung', 'autonomie', 'mensch', 'handelns', 'eigene', 'glck', 'eigenen', 'reflektieren', 'welt', 'rolle', 'begriffe', 'normen', 'allgemeine', 'zusammenhang', 'freiheit freiheit', 'vernunft', 'willens', 'menschenwrde', 'allgemeine ethik']","['der Ethik z.B. Platon, Aristoteles, Epikur Utilitaristische Ethik Maßstab für Moralität ist die heterogen bestimmte Qualität eines Nutzens. John Stuart Mill, Utilitarismus Auszug Deontologische Ethik Maßstab für Moralität ist die Autonomie des vernunftbegabten Subjekts. Immanuel Kant, Kritik der praktischen Vernunft, Grundlegung zur Metaphysik der Sitten Auszüge Nachkantische Positionen Mitleid als Triebfeder der Moral Arthur Schopenhauer; Das Prinzip Verantwortung Hans Jonas Auszug', 'Möglichkeit der Folgenabschätzung Anthropologie - Freiheit und Verantwortung grundlegende Aspekte Allgemeine Ethik Hauptphase LK Inhaltsbezogene Kompetenzen Konkretisierungen und Hinweise Freiheit Die Schülerinnen und Schüler unterscheiden zwischen Willens- und Handlungsfreiheit, Willensfreiheit: Freiheit, bewusst einen eigenen Willen bilden zu können evtl. weitere Differenzierung im Bereich der Willensfreiheit: Wahlfreiheit als grundsätzliche Möglichkeit der Wahl aufgrund von Instinktfreiheit, Willensfreiheit zweiter Ordnung, z. B. moralische Freiheit', 'Dialogs MB Informationelle Selbstbestimmung und Datenschutz BTV Formen interkulturellen und interreligiösen Dialogs MB Informationelle Selbstbestimmung und Datenschutz Wahrnehmen und sich hineinversetzen , , , Argumentieren und reflektieren , , , Freiheit und Verantwortung Ethisch-moralische Grundlagen des Handelns BK Bild RAK Kirche RALE Alevitische Feierund Gedenktage REV Welt und Verantwortung RISL Mensch - Glaube Ethik RJUED LUACH RRK Kirche RSYR Religionen und']"
2,22,0.01779935275080906,2_technik_natur_umgangs_mensch,"['technik', 'natur', 'umgangs', 'mensch', 'nachhaltigen', 'verantwortungsvollen', 'verhltnis', 'zeit', 'verfahren', 'fllen', 'beurteilung', 'funktionen', 'mgliche', 'aspekten', 'untersuchen', 'schutz', 'fhigkeit', 'abgrenzung', 'entwickeln', 'aspekte freiheit']","['Technik Die Schülerinnen und Schüler beschreiben, in welchen Situationen sie Technik nutzen, erklären, welche Funktionen Technik in diesen Fällen für sie hat, definieren Technik, diskutieren das Verhältnis von Technik und Freiheit des Menschen. Placemat-Methode zur Erarbeitung der Funktionen von Technik mögliche Abgrenzung zu anderen Technikbegriffen: Technik als Verfahren, als Fähigkeit Beurteilung von Funktionsbestimmungen der Technik durch Philosophen z. B. Gehlen: Organersatz', 'der Funktionen von Technik mögliche Abgrenzung zu anderen Technikbegriffen: Technik als Verfahren, als Fähigkeit Beurteilung von Funktionsbestimmungen der Technik durch Philosophen z. B. Gehlen: Organersatz oder Organverlängerung Gegenüberstellen von die Freiheit erweiternden und einschränkenden Aspekten von Technik: z. B. Freiheit gewinnen vs. in Abhängigkeit geraten und Zeit sparen vs. Zeit noch effizienter füllen Diskussion zum Verhältnis von Technik und Mensch, z.', 'der Funktionen von Technik mögliche Abgrenzung zu anderen Technikbegriffen: Technik als Verfahren, als Fähigkeit Beurteilung von Funktionsbestimmungen der Technik durch Philosophen z. B. Gehlen: Organersatz oder Organverlängerung Gegenüberstellen von die Freiheit erweiternden und einschränkenden Aspekten von Technik: z. B. Freiheit gewinnen vs. in Abhängigkeit geraten und Zeit sparen vs. Zeit noch effizienter füllen Diskussion zum Verhältnis von Technik und Mensch, z.']"
3,32,0.025889967637540454,3_ziel_erreicht_gesichtspunkten_unterricht,"['ziel', 'erreicht', 'gesichtspunkten', 'unterricht', 'schule', 'pluralistischen', 'fach', 'befhigt', 'toleranz', 'daher', 'guten gerechten', 'unterricht fach', 'persnliche', 'frieden', 'vorgaben', 'pluralitt', 'schulen', 'gerechten', 'pluralistischen gesellschaft', 'sollen']","['Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler dazu befähigt werden,', 'Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten des guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten. Dieses Ziel wird vorwiegend im Rahmen von Diskursen erreicht. Daher sollen die Schülerinnen und Schüler dazu befähigt werden zu erkennen,', 'Der Unterricht im Fach Werte und Normen strebt das übergeordnete Ziel an, dass die Schülerinnen und Schüler gesellschaftliche und persönliche Herausforderungen unter den Gesichtspunkten eines guten und gerechten Lebens, der Freiheit und Verantwortung, der Pluralität und der Menschenwürde interpretieren und bewerten können. Dieses Ziel kann vorwiegend im Rahmen von Diskursen erreicht werden. Daher sollen die Schülerinnen und Schüler dazu befähigt werden,']"
4,56,0.045307443365695796,4_demokratischen_grundordnung_demokratischer_historische,"['demokratischen', 'grundordnung', 'demokratischer', 'historische', 'grundgesetz', 'demokratischen grundordnung', 'geschichte', 'freiheit gleichheit', 'grundlage', 'demokratische', 'republik', 'fhigkeit', 'menschenrechte', 'entwickeln', 'gleichheit', 'freiheitlichen demokratischen', 'werturteil', 'weimarer', 'grundwerte', 'freiheitlichen']","['Fähigkeit und Bereitschaft, indem sie Möglichkeiten demokratischer Partizipation in ihrem Lern- und Lebensumfeld zu nutzen verstehen, den bedeutenden Stellenwert der freiheitlichen demokratischen Grundordnung und des Rechtsstaates für ein Leben in Freiheit und Menschenwürde begreifen. g p Kennen von Grundlagen des demokratischen Verfassungsstaates in der Bundesrepublik Deutschland Arbeit mit dem Grundgesetz und der Verfassung des Freistaates Sachsen Grundgesetz Präambel Pluralismus Offenheit und', 'Demokratie von der Antike bis zur Gegenwart, die Geschichte der freiheitlichen demokratischen Grundordnung sowie der Grundrechte. In der Auseinandersetzung mit historischen Beispielen erkennen sie in besonderem Maße den Wert der Freiheit und der Menschenrechte. Sie verstehen auf dieser Grundlage, dass ihre aktive Teilhabe am politischen Prozess zu einer positiven wirtschaftlichen und sozialen Entwicklung und zum Erhalt des Friedens beitragen kann. Beispiele', 'sie dabei die historische Entwicklung der Demokratie, die Geschichte der freiheitlichen demokratischen Grundordnung sowie der Grundrechte. In der Auseinandersetzung mit historischen Beispielen erkennen sie in besonderem Maße den Wert der Freiheit und der Menschenrechte. Sie verstehen auf dieser Grundlage, dass ihre aktive Teilhabe am politischen Prozess zu einer positiven wirtschaftlichen und sozialen Entwicklung und zum Erhalt des Friedens beitragen kann. Beispiele']"
5,32,0.025889967637540454,5_marktwirtschaft_sozialen_ausgleich_soziale,"['marktwirtschaft', 'sozialen', 'ausgleich', 'soziale', 'sozialer', 'deutschland', 'konomischer', 'bundesrepublik deutschland', 'wirtschaftlicher', 'bundesrepublik', 'freiheit sozialer', 'erlutern', 'sicherung', 'markt', 'konomische', 'spannungsverhltnis', 'leistungskurs', 'soziale marktwirtschaft', 'gter', 'grundzgen']","['Einblick gewinnen in idealtypische Vorstellungen des Wirtschaftens Freie Marktwirtschaft, Zentralverwaltungswirtschaft Tauschwirtschaft, sharing economy Kennen von Grundzügen der Sozialen Marktwirtschaft als Wirtschaftsordnung der Bundesrepublik Deutschland Arbeit mit dem Grundgesetz L. Erhard, Freiheit auf dem Markt, System der sozialen Sicherung, sozialer Ausgleich, ökologischer Ordnungsrahmen Gewerkschaften und Arbeitgeberverbände Tarifautonomie, Mindestlohn Kennen der gesamtwirtschaftlichen Bedeutung der Wirtschaftssubjekte im Rahmen des erweiterten Wirtschaftskreislaufes Geldströme und Güterströme', 'und Zentralverwaltungswirtschaft Grenzen und Risiken der Lenkung durch den Markt: u. a. externe Effekte, öffentliche Güter, unvollkommener Wettbewerb, soziale Probleme grundlegende Merkmale der Sozialen Marktwirtschaft: Subsidiarität und Solidarität, Gewährleistung wirtschaftlicher Freiheit und sozialer Ausgleich Umverteilung in der Sozialen Marktwirtschaft: Steuern und soziale Sicherung; Belastung eines Privathaushalts mit Steuern und Abgaben, u. a. Einkommensteuer Struktur öffentlicher Haushalte, z. B. Bundeshaushalt Kreislaufmodell einer', 'und Zentralverwaltungswirtschaft Grenzen und Risiken der Lenkung durch den Markt: u. a. externe Effekte, öffentliche Güter, unvollkommener Wettbewerb, soziale Probleme grundlegende Merkmale der Sozialen Marktwirtschaft: Subsidiarität und Solidarität, Gewährleistung wirtschaftlicher Freiheit und sozialer Ausgleich Umverteilung in der Sozialen Marktwirtschaft: Steuern und soziale Sicherung; Belastung eines Privathaushalts mit Steuern und Abgaben, u. a. Einkommensteuer Struktur öffentlicher Haushalte, z. B. Bundeshaushalt Kreislaufmodell einer']"
6,60,0.04854368932038835,6_politik_menschenwrde freiheit_grundlagen_solidaritt,"['politik', 'menschenwrde freiheit', 'grundlagen', 'solidaritt', 'menschenwrde', 'gleichheit', 'politischen', 'freiheit gleichheit', 'gleichheit solidaritt', 'normative', 'versus', 'verschiedene', 'kategorien', 'zusammenlebens', 'urteilskompetenz', 'ordnung', 'bundesrepublik', 'gleichheit gerechtigkeit', 'frieden', 'grundgesetzes']","['Themenfelder für die Schuljahrgänge / Themenfeld : Was ist Politik Orientierungswissen unter den Aspekten des Politikzyklus Analysekompetenz Urteilskompetenz Die Schülerinnen und Schüler ... Normative Grundlagen Grundlagen von Politik sind Menschenwürde, Freiheit, Gleichheit und Solidarität. beschreiben Menschenwürde, Freiheit, Gleichheit und Solidarität als Grundlagen des Zusammenlebens. stellen fest, dass normative Grundlagen wie Menschenrechte, Menschenwürde, Freiheit, Gleichheit und Solidarität unerlässlich sind. Interessengruppen An Politik', ': Was ist Politik Orientierungswissen unter den Aspekten des Politikzyklus Analysekompetenz Urteilskompetenz Die Schülerinnen und Schüler ... Normative Grundlagen Grundlagen von Politik sind Menschenwürde, Freiheit, Gleichheit und Solidarität. definieren Menschenwürde, Freiheit, Gleichheit und Solidarität als Grundlagen des Zusammenlebens. stellen fest, dass normative Grundlagen wie Menschenrechte, Menschenwürde, Freiheit, Gleichheit und Solidarität unerlässlich sind. Interessengruppen An Politik sind verschiedene Interessengruppen beteiligt. erkennen verschiedene', ': Was ist Politik Orientierungswissen unter den Aspekten des Politikzyklus Analysekompetenz Urteilskompetenz Die Schülerinnen und Schüler ... Normative Grundlagen Grundlagen von Politik sind Menschenwürde, Freiheit, Gleichheit und Solidarität. beschreiben Menschenwürde, Freiheit, Gleichheit und Solidarität als Grundlagen des Zusammenlebens. stellen fest, dass normative Grundlagen wie Menschenrechte, Menschenwürde, Freiheit, Gleichheit und Solidarität unerlässlich sind. Interessengruppen An Politik sind verschiedene Interessengruppen beteiligt. erkennen verschiedene']"
7,49,0.03964401294498382,7_europischen_europa_strukturierende_strukturierende aspekte,"['europischen', 'europa', 'strukturierende', 'strukturierende aspekte', 'freiheit herrschaft', 'wahlmodul', 'theoriebezug perspektive', 'theoriebezug', 'dimensionen', 'perspektive', 'politikgeschichte', 'europische', 'kultur ideengeschichte', 'europas', 'ideengeschichte', 'deutschland', 'union', 'europisch', 'europisch strukturierende', 'kultur']","['als Weltzivilisation und als Kulturepoche, Erbe des Hellenismus in Europa, Mythos Kleopatra z. B. bei Shakespeare, im Film Wahlmodul : Romanisierung und Kaiserzeit Theoriebezug: A B Perspektive: europäisch Strukturierende Aspekte: Freiheit und Herrschaft Individuum und Gesellschaft Transkulturalität Weltdeutung und Religion Dimensionen: Kultur- und Ideengeschichte Sozialgeschichte Entwicklung des Kaiserreichs Errichtung und Verfassung des Prinzipats; Neuordnung der Provinzen; Gesellschaftsordnung Assimilation und Integration Idee', 'im Vergleich New Deal und Brünings Deflationspolitik Auswirkungen der Krise u. a. politisch und gesellschaftlich Wahlmodul : Das kommunistische China unter Mao Zedong Theoriebezug: B C Perspektive: global Strukturierende Aspekte: Freiheit und Herrschaft Individuum und Gesellschaft Wirtschaft und Umwelt Weltdeutung und Religion Dimensionen: Politikgeschichte Wirtschaftsgeschichte Kultur- und Ideengeschichte Der Aufstieg der KPCh u. a. kommunistische Prinzipien Maos, Bürgerkrieg zwischen Guomindang und', 'Karl Dietrich Bracher, Hans-Ulrich Wehler und transnationale Geschichtsschreibung z. B. Sebastian Conrad, Jürgen Osterhammel Wahlmodul : Das deutsch-polnische Verhältnis im und Jahrhundert Theoriebezug: A C Perspektive: national europäisch Strukturierende Aspekte: Freiheit und Herrschaft Gewalt und Gewaltfreiheit Kontinuität und Wandel Dimensionen: Politikgeschichte Kultur- und Ideengeschichte Ursprünge Polens Königreich, Verfassung , Teilungen - Die Herausbildung der Nationalstaaten Deutschland und Polen Deutschland: u. a.']"
8,16,0.012944983818770227,8_fhrt_revolution_lernenden_kmpfen menschen,"['fhrt', 'revolution', 'lernenden', 'kmpfen menschen', 'franzsische revolution', 'franzsische', 'warum', 'kompetenzen lernenden', 'kmpfen', 'historische', 'franzsischen', 'menschen freiheit', 'gefrdert', 'kontinuitt', 'franzsischen revolution', 'vernderung zeit', 'untersuchung', 'analyse', 'vernderung', 'folgen']","['Rollen und Forderungen historisch einleuchtend triftig gestaltet Erstellen eines Methodenblatts: Schreiben aus der Sicht fiktiver historischer Personen M Bezug zu Vereinbartem Unterrichtsschwerpunkt Warum und mit welchen Folgen kämpfen Menschen für Freiheit Die Französische Revolution als wirkmächtiges Beispiel Kompetenzbereiche/ Inhaltsbezogene Kompetenzen Unsere Lernenden können ... Analysekompetenz Kritik am Ancien Régime und Forderungen nach System veränderungen aus Quellen herausarbeiten, Strategien zur Erschließung von', 'Welcher Zusammenhang besteht zu anderen Freiheitsbewegungen in Geschichte und Gegenwart - Wie beschaffen wir Informationen zu unseren Fragen Bezug zu Vereinbartem Unterrichtsschwerpunkt Warum und mit welchen Folgen kämpfen Menschen für Freiheit Die Französische Revolution als wirkmächtiges Beispiel Kompetenzbereiche/ Inhaltsbezogene Kompetenzen Unsere Lernenden können ... Wahrnehmungskompetenz aufgrund des Gemäldes von Delacroix Die Freiheit führt das Volk Vermutungen über die Motive der dargestellten', 'Unterrichtsschwerpunkt Warum und mit welchen Folgen kämpfen Menschen für Freiheit Die Französische Revolution als wirkmächtiges Beispiel Kompetenzbereiche/ Inhaltsbezogene Kompetenzen Unsere Lernenden können ... Wahrnehmungskompetenz aufgrund des Gemäldes von Delacroix Die Freiheit führt das Volk Vermutungen über die Motive der dargestellten Freiheitskämpfer, aber auch über die Aussage des Gemäldes als historische Quelle anstellen, Fragen hinsichtlich der Untersuchung der Französischen Revolution stellen Ursachen,']"
