rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wert,1230,82.85915643886057,0.045371403809000795
2,medium,53,49.05260889568768,0.02685986463950339
3,mensch,162,44.928897963968595,0.02460183351879469
4,welt,100,35.659175259431805,0.01952598734679877
5,kommunikation,38,31.806984415759313,0.017416633186929126
6,entwicklung,107,28.97454774583375,0.015865668472372328
7,handeln,338,25.57962342798777,0.014006700933405858
8,handlung,82,25.17098300203839,0.013782940632489544
9,auswirkung,30,23.72313189419012,0.012990137035484975
10,dimension,41,23.629004550015058,0.012938595480808553
11,information,34,22.182311365919805,0.012146425931125198
12,umwelt,25,21.793421095782467,0.011933480274397303
13,medial,39,21.407292727921533,0.011722046959682644
14,wahrnehmen,28,20.782984050086046,0.011380192633125048
15,bne,85,20.72709414948617,0.011349588854883194
16,argumentieren,47,20.501586877130443,0.011226107251211937
17,untersuchen,36,19.989607939668065,0.0109457616127616
18,wissen,50,19.61117800206526,0.010738543747527104
19,unterschiedlich,106,19.235210438580236,0.01053267421089295
20,einstellung,18,18.66857919038224,0.010222402464501719
