rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,religion,126,69.32307318797484,0.07836371137751655
2,religiös,140,59.67796959239984,0.06746075973946083
3,gewissen,81,49.96377221965531,0.056479703589254984
4,wert,1230,32.607609666006915,0.03686006974400744
5,weltanschauung,47,28.556621975459702,0.032280780113913825
6,weltanschaulich,45,25.787015835091122,0.029149980998520748
7,freiheit,93,16.68080522504273,0.018856201061013655
8,ethisch,253,15.575925194300469,0.017607230179398338
9,thematisieren,17,14.155460890268305,0.01600151869512227
10,angemessen,24,14.082661385406059,0.015919225179773032
11,unterschiedlich,106,13.384408093490011,0.015129910498242126
12,frage,175,12.833724440836324,0.014507410472891898
13,kenntnis,50,12.213221009860725,0.0138059852541645
14,wahrheitsansprüch,12,11.205566084271503,0.012666918906905328
15,pluralität,18,11.20556392327316,0.012666916464084453
16,wahrung,12,11.205560304721585,0.01266691237362628
17,bekenntnis,12,11.205559598966627,0.012666911575831616
18,glauben,12,11.205558409430688,0.012666910231164586
19,verlangen,45,11.20555048161399,0.012666901269456585
20,psychologisch,11,11.145490502170325,0.012599008680769687
