rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,situation,326,249.94430387350883,0.052242963923088095
2,ethisch,588,172.45603087752787,0.036046487396701056
3,relevant,202,161.95881848936995,0.033852376630467855
4,relevanz,206,158.49112169146537,0.03312756411863394
5,kontext,306,115.65816362280822,0.024174686823888868
6,wertvorstellung,173,100.24226214878406,0.02095247942780872
7,gesellschaftlich,594,91.93424262696614,0.019215950299422177
8,begründen,292,89.2241465202948,0.01864949028839274
9,motiv,333,85.25435878970968,0.017819731522230847
10,folge,379,84.39202886618749,0.017639488682581386
11,bedürfnis,138,82.51162939779051,0.017246450553422128
12,sozial,701,69.65132697121891,0.014558410436887222
13,identifizieren,82,67.89259893157326,0.014190803877738628
14,fremd,161,67.45935690765504,0.01410024831365992
15,verschieden,351,65.03606013604097,0.013593734647005454
16,aussage,68,64.68313173133174,0.013519966108859497
17,glück,111,62.489864414923815,0.013061532835890111
18,sachverhalt,80,61.885805280493685,0.012935273348962911
19,persönlich,192,61.82187086997581,0.012921909879380427
20,prüfen,105,58.378524998957346,0.012202187159852596
