topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,3,0.2175,33,8.477
2,7,0.2008,35,16.3339
3,1,0.1819,26,11.6148
4,5,0.134,22,11.0017
5,4,0.133,19,16.5794
6,6,0.1015,14,17.5827
7,2,0.0313,3,18.4099
