rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,unterschiedlich,41,10.960128573222542,0.051065477840988416
2,naturwissenschaftlich,19,8.32144108958534,0.03877129385174435
3,sichtweise,8,8.054545155494411,0.03752777117615561
4,team,11,7.629083464323366,0.035545458248206416
5,aufgabe,25,7.492159009389554,0.03490749924320031
6,arbeit,13,6.450259352031918,0.030053075911404836
7,beitrag,8,6.142957665973174,0.028621294583741342
8,idee,9,5.878583231659824,0.027389520090681466
9,arbeiten,8,5.571031205161083,0.02595657237577115
10,verschieden,27,5.021022520945802,0.023393969566095484
11,präsentieren,5,4.458377977499636,0.020772493707144367
12,zuhören,9,4.3038029326364855,0.020052296998182936
13,interesse,13,4.276035759126564,0.019922924064817715
14,kernaussag,6,4.191418741983635,0.01952867609728568
15,fremd,12,4.190003631067477,0.019522082806463514
16,verantwortung,7,4.18980545224164,0.01952115945083208
17,sachbezogen,6,4.189500587306927,0.01951973902282669
18,diskussion,6,4.189316999390085,0.019518883649220737
19,wechseln,7,4.188918423417996,0.01951702660234992
20,vergleichend,6,4.187823113200939,0.019511923328310345
