topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,7,0.2118,1123,126.6064
2,3,0.1686,784,52.4734
3,1,0.1672,879,71.8576
4,6,0.1303,580,92.1077
5,2,0.1302,588,107.1858
6,4,0.1018,466,116.2608
7,5,0.09,432,159.7497
