rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,gemeinschaft,9,5.9964927557887995,0.03475221696404014
2,beziehung,74,3.398859127844554,0.019697829156390696
3,erwachsene,5,3.3849363242661528,0.019617140608866438
4,unterschiedlich,28,3.3848108455168107,0.019616413406333376
5,hilfsbereitschaft,5,3.3846992966944818,0.019615766933631158
6,religiös,9,3.384656081500753,0.01961551648326796
7,zivilcourage,5,3.3845153117521405,0.019614700662913466
8,sportkameradin,5,3.3843356530954045,0.019613659464854428
9,identifikation,5,3.3842059546945618,0.019612907807652537
10,neid,5,3.3841827401027316,0.019612773269254032
11,lehrkraft,5,3.384056912032379,0.01961204404225766
12,rolle,25,3.3840169932483537,0.019611812695985786
13,reichtum,5,3.3839716438572243,0.01961154987704413
14,arbeitspartnerinn,5,3.3839470887299243,0.01961140756967443
15,vertrauen,5,3.3838152856399595,0.01961064371490706
16,berühmtheit,5,3.383742600315285,0.019610222472644948
17,kriterium,9,3.3837356885106344,0.019610182415807625
18,peergroup,5,3.3836511926038035,0.019609692726216335
19,virtuell,5,3.3835780566606566,0.019609268872429194
20,verschieden,20,3.38343868802293,0.019608461172106104
