rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,demokratie,27,15.84332405826527,0.048283863007772036
2,deutsch,26,13.521155912402012,0.04120686021318612
3,deutschland,30,9.671523089449575,0.029474780305580532
4,geschichte,15,8.151191726441331,0.02484144256736684
5,system,27,8.118347952013906,0.024741348401566787
6,inhalt,29,7.715005824329366,0.023512129333222113
7,auswirkung,27,7.241559696416015,0.022069262426147606
8,politisch,43,6.944811623793133,0.021164897708639423
9,norm,12,6.645730116023761,0.020253421651204324
10,bundesrepublik,14,6.144510018468161,0.0187259112349485
11,methode,10,5.443411167706148,0.016589253501974884
12,gründung,8,5.33225580766258,0.01625049819045152
13,staat,30,5.236892206190804,0.015959869591777566
14,demokratisch,15,4.885326515169097,0.01488844357024964
15,parlamentarisch,7,4.859485025958499,0.014809689457768402
16,international,48,4.847044690353727,0.014771776488374954
17,herrschaft,8,4.60500867059556,0.014034151355039815
18,orientierung,9,4.5468900556721605,0.013857029986389975
19,konflikt,19,4.3418300885939995,0.013232092484488983
20,anregung,13,4.304537938375493,0.013118441519212144
