term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
gefühl,45,0.0294,0.0143,0.0027,0.0001,0.0202,0.0001,0.0003,0.0004,0.0027,0.0962,0.0001,0.0003,0.0075,0.0005,0.0027,0.0001,0.0181,0.0027,0.003,0.0027
entwicklung,44,0.0001,0.01,0.0028,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.02,0.0003,0.0076,0.068,0.0027,0.0001,0.0002,0.0027,0.0002,0.0027
grenze,36,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0196,0.0001,0.0003,0.0002,0.0003,0.0028,0.0001,0.0002,0.0028,0.0503,0.0029
natur,36,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0064,0.0001,0.0003,0.0002,0.0338,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
unterschiedlich,36,0.032,0.0006,0.0027,0.0001,0.0004,0.0001,0.0174,0.0031,0.0028,0.0005,0.0001,0.0003,0.0134,0.0314,0.0027,0.0001,0.0002,0.0027,0.0041,0.0027
verschieden,36,0.0001,0.0006,0.0028,0.0001,0.0004,0.0001,0.0366,0.023,0.0027,0.0198,0.0001,0.0254,0.0061,0.0017,0.0027,0.0002,0.0002,0.0027,0.0104,0.0029
kognition,34,0.0001,0.0006,0.0027,0.0001,0.0128,0.0001,0.0003,0.0654,0.0028,0.0005,0.0001,0.0438,0.0003,0.0012,0.0027,0.0001,0.0135,0.0027,0.0001,0.0027
denken,32,0.0001,0.0006,0.0027,0.0001,0.0231,0.0001,0.0003,0.0004,0.0027,0.0005,0.0206,0.0117,0.0091,0.0049,0.0029,0.016,0.0014,0.0027,0.0001,0.0027
lernen,31,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0188,0.035,0.0018,0.0036,0.0027,0.0001,0.0373,0.0027,0.0001,0.0027
stellen,31,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0169,0.0001,0.0028,0.0001,0.0002,0.0028,0.0384,0.0028
ausdrücken,30,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0018,0.0003,0.0002,0.0001,0.0029,0.0389,0.0002,0.0027,0.0063,0.0028
erleben,30,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0073,0.0114,0.0027,0.0005,0.0001,0.0003,0.0004,0.0168,0.0028,0.0318,0.0002,0.0028,0.0001,0.0027
motivieren,30,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0363,0.0003,0.0002,0.0001,0.0028,0.0001,0.0002,0.0027,0.0001,0.0029
adressat,29,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0129,0.0017,0.0003,0.0002,0.0001,0.0029,0.0407,0.0002,0.0027,0.0001,0.0028
eingehen,29,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0253,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
funktion,29,0.0001,0.0006,0.0027,0.0001,0.0004,0.1005,0.0003,0.0004,0.0027,0.0005,0.0001,0.0304,0.0152,0.0004,0.0027,0.0001,0.0005,0.0027,0.0001,0.0027
selbstwirksamkeit,29,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0258,0.0003,0.0002,0.0001,0.0029,0.0304,0.0002,0.0027,0.0001,0.0028
ethisch,28,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0087,0.0004,0.0028,0.0005,0.0001,0.0003,0.003,0.0024,0.003,0.0001,0.0002,0.0028,0.0343,0.003
bedeutung,27,0.0001,0.0006,0.0027,0.0001,0.0141,0.0001,0.0217,0.0098,0.0027,0.0005,0.0001,0.0003,0.0002,0.0003,0.0027,0.0001,0.0375,0.0027,0.0049,0.0027
kulturell,27,0.0001,0.0604,0.0027,0.0001,0.0004,0.0001,0.0089,0.0004,0.0028,0.0005,0.0374,0.0003,0.0002,0.013,0.0027,0.0001,0.0002,0.0027,0.0093,0.0027
zustand,27,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0051,0.0027,0.0005,0.0022,0.0003,0.0002,0.0001,0.0028,0.0384,0.0002,0.0027,0.0001,0.0028
bewältigen,26,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0385,0.0002,0.0027,0.0004,0.0028
gehören,26,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0034,0.0003,0.0002,0.0001,0.0029,0.0368,0.0002,0.0027,0.0001,0.0028
gesundheit,26,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0026,0.0003,0.0002,0.0001,0.0028,0.0379,0.0002,0.0027,0.0001,0.0028
orientierung,26,0.0001,0.0006,0.0027,0.0329,0.0004,0.0001,0.0003,0.0023,0.0027,0.0005,0.0199,0.0003,0.0213,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
angst,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0597,0.0007,0.0027,0.0001,0.0111,0.0027,0.0001,0.0027
aversiv,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0029,0.0373,0.0002,0.0027,0.0001,0.0028
belastend,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
emotionsregulation,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
empathisch,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
motivationlernbereitschaft,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
situationsadäquat,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0028,0.0001,0.0028
umgeh,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
vertrauen,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
äußern,25,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0019,0.0003,0.0002,0.0001,0.0028,0.0373,0.0002,0.0027,0.0001,0.0028
ethik,24,0.0001,0.0006,0.0027,0.0001,0.0202,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.016,0.0027,0.0001,0.0088,0.0029,0.0001,0.0027
mensch,24,0.0001,0.0006,0.0027,0.0001,0.0004,0.0013,0.0003,0.0004,0.0027,0.0037,0.0001,0.0003,0.0187,0.0151,0.0027,0.0002,0.0002,0.0027,0.0001,0.0027
beziehung,23,0.0335,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0043,0.0027,0.0001,0.0002,0.0027,0.0052,0.0027
entwickeln,22,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0104,0.0002,0.0411,0.0027,0.0002,0.0002,0.0027,0.0001,0.0027
fähigkeit,22,0.0329,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0204,0.0003,0.0004,0.0016,0.0027,0.0002,0.0002,0.0027,0.0001,0.0027
körperlich,22,0.0001,0.0006,0.0027,0.0001,0.0004,0.0018,0.0003,0.0004,0.0027,0.0005,0.0388,0.0003,0.0307,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
möglichkeit,22,0.0001,0.04,0.0027,0.0001,0.0004,0.0001,0.0038,0.0004,0.0027,0.0182,0.0001,0.0003,0.0002,0.005,0.0027,0.0002,0.0002,0.0027,0.0113,0.0027
voraussetzung,22,0.0294,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0187,0.0003,0.0002,0.0021,0.0027,0.0001,0.0061,0.0028,0.0034,0.0027
gruppe,21,0.0296,0.0006,0.0028,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0183,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0175,0.0027,0.0002,0.0027
handlung,21,0.0001,0.0144,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0001,0.0068,0.0003,0.0001,0.0027,0.0001,0.0002,0.0028,0.0262,0.0027
psychologie,21,0.0001,0.0146,0.0027,0.0001,0.0004,0.0001,0.0003,0.0197,0.0027,0.0005,0.0001,0.0003,0.0002,0.0006,0.0027,0.0001,0.0431,0.0027,0.0001,0.0027
rolle,21,0.0001,0.0006,0.0027,0.0001,0.0004,0.0705,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0007,0.0028,0.0001,0.0002,0.0027,0.0098,0.0027
berücksichtigen,20,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0006,0.0004,0.0027,0.0148,0.0001,0.015,0.0122,0.0026,0.0028,0.0001,0.0002,0.0027,0.0101,0.0029
chance,20,0.0001,0.0006,0.0027,0.0001,0.0399,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0003,0.0023,0.0027,0.0001,0.0279,0.0029,0.0001,0.0027
einlassen,20,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.003,0.0003,0.0002,0.0001,0.0029,0.028,0.0002,0.0027,0.0001,0.0028
körperlichkeit,20,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0007,0.0003,0.0002,0.0001,0.0028,0.031,0.0002,0.0027,0.0001,0.0027
akzeptieren,19,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0028,0.0293,0.0027
gesellschaft,19,0.0307,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0092,0.0027
klassenstuf,19,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0256,0.0027,0.0154,0.0027
kreativ,19,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0037,0.0004,0.0027,0.0005,0.0374,0.0003,0.0002,0.0001,0.0027,0.016,0.0002,0.0027,0.0001,0.0027
ästhetisch,19,0.0001,0.0006,0.0029,0.0001,0.0004,0.0001,0.0175,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.004,0.0028,0.016,0.0002,0.0027,0.0001,0.0028
individuum,18,0.0001,0.0007,0.0027,0.0318,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0212,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0028
inhalt,18,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0079,0.0036,0.0027,0.0005,0.0001,0.0137,0.007,0.0198,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
menschlich,18,0.0001,0.0006,0.0027,0.0001,0.0112,0.0001,0.0071,0.0346,0.0027,0.0005,0.0001,0.0078,0.0003,0.0001,0.0028,0.0002,0.0137,0.0027,0.0001,0.0027
nehmen,18,0.0322,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0003,0.0036,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
persönlichkeit,18,0.0001,0.0006,0.0027,0.0001,0.0226,0.0001,0.0004,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0002,0.0027,0.0063,0.0278,0.0027,0.0001,0.0027
prozeß,18,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.061,0.0003,0.0001,0.0027,0.0002,0.0004,0.0027,0.0001,0.0027
sexuell,18,0.0001,0.0009,0.0027,0.0001,0.0004,0.0001,0.0003,0.0018,0.0027,0.0005,0.0001,0.0003,0.0492,0.0003,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
wertvorstellung,18,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.028,0.0029
zusammenhang,18,0.0001,0.0006,0.0027,0.0001,0.0103,0.0019,0.0003,0.0004,0.0028,0.0005,0.0001,0.0003,0.0002,0.0033,0.0028,0.0001,0.0002,0.0028,0.0165,0.0028
bereich,17,0.0001,0.0006,0.0028,0.0001,0.0004,0.0001,0.0445,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0155,0.0027,0.0001,0.0002,0.0027,0.0001,0.0028
gedächtnis,17,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0201,0.0027,0.0005,0.0001,0.0447,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
situation,17,0.0001,0.0415,0.0027,0.0001,0.0103,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0113,0.0001,0.0027,0.0001,0.0002,0.0027,0.0078,0.0028
verhalten,17,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0311,0.0027,0.0005,0.0001,0.014,0.0154,0.0015,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
wissen,17,0.0001,0.0006,0.0028,0.0001,0.0004,0.0001,0.0419,0.0053,0.0027,0.0005,0.0001,0.0003,0.0002,0.0021,0.0027,0.0001,0.0061,0.0027,0.0001,0.0029
zentral,17,0.0001,0.0006,0.0027,0.0334,0.0004,0.0001,0.0003,0.0053,0.0027,0.0067,0.0001,0.0035,0.0002,0.0001,0.0027,0.0001,0.0014,0.0027,0.0001,0.0027
überzeugung,17,0.0294,0.0006,0.0028,0.0001,0.0004,0.0001,0.0175,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0028
etc,16,0.0001,0.0143,0.0027,0.0001,0.0598,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0058,0.0001,0.0027,0.0001,0.0002,0.0033,0.0001,0.0027
familie,16,0.0001,0.0006,0.0027,0.0001,0.0004,0.1016,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
fördern,16,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0384,0.0003,0.0002,0.0071,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
kommunikation,16,0.0001,0.0006,0.0027,0.0001,0.0234,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0226,0.0149,0.0001,0.0027,0.0001,0.0002,0.0026,0.0001,0.0027
kultur,16,0.0001,0.0006,0.0028,0.0311,0.0202,0.0001,0.0037,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.003,0.0001,0.0027
lernprozesse,16,0.0001,0.0006,0.0027,0.032,0.0004,0.0001,0.0003,0.0201,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0003,0.0027,0.0001,0.0027
weise,16,0.0001,0.0006,0.0027,0.032,0.0004,0.0001,0.0037,0.0004,0.0027,0.0005,0.0001,0.0003,0.0086,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
aufgabe,15,0.0001,0.0006,0.0027,0.0001,0.0004,0.1008,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0003,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
bindung,15,0.0001,0.0292,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0001,0.0003,0.0002,0.0109,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
gemeinschaft,15,0.0306,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0058,0.0027,0.0001,0.0027
sensibel,15,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0002,0.0003,0.0002,0.0001,0.0029,0.0237,0.0002,0.0027,0.0001,0.0027
theorie,15,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0011,0.0267,0.0027,0.0005,0.0001,0.0003,0.0003,0.0077,0.0027,0.0002,0.0002,0.0027,0.0027,0.0027
veränderung,15,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0037,0.0397,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
wichtig,15,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0144,0.0001,0.0003,0.0002,0.0306,0.0028,0.0001,0.0002,0.0028,0.0069,0.0027
einfluß,14,0.0001,0.0006,0.0027,0.0001,0.04,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0029,0.0095,0.0027
empathie,14,0.0294,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.002,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
erfassen,14,0.0306,0.0078,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0028,0.0001,0.0027
medium,14,0.0001,0.0006,0.0031,0.0001,0.0004,0.0001,0.0253,0.0004,0.0027,0.0005,0.0001,0.0191,0.0002,0.0012,0.0027,0.0001,0.0002,0.0027,0.0001,0.0028
problem,14,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0053,0.0027,0.0123,0.0001,0.0035,0.0003,0.0001,0.0027,0.0001,0.0282,0.0027,0.0001,0.0027
sinnestäuschung,14,0.0001,0.0143,0.0028,0.0001,0.0004,0.0001,0.0037,0.0004,0.0027,0.0354,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0142,0.0027,0.0003,0.0027
urteil,14,0.0001,0.0006,0.0029,0.0001,0.0004,0.0001,0.0416,0.0004,0.0027,0.0005,0.0001,0.0035,0.0002,0.0001,0.0027,0.0001,0.003,0.0027,0.0001,0.0029
vielfältig,14,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0408,0.0058,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
vorurteil,14,0.0001,0.0143,0.0027,0.0001,0.0103,0.0001,0.0003,0.0004,0.0029,0.0123,0.0001,0.0003,0.0003,0.004,0.0027,0.0001,0.0086,0.0027,0.0017,0.0027
wirkung,14,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0189,0.0001,0.0003,0.0016,0.0001,0.0026,0.0001,0.0311,0.0027,0.0001,0.0027
wunsch,14,0.0001,0.0006,0.0027,0.0001,0.0004,0.0466,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0147,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
befangenheit,13,0.0001,0.0143,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0354,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0142,0.0027,0.0003,0.0027
identität,13,0.0001,0.0006,0.0027,0.0001,0.0004,0.0697,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0002,0.0027
information,13,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0237,0.0001,0.0105,0.015,0.0001,0.0027,0.0001,0.0002,0.0027,0.0017,0.0027
kontext,13,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.004,0.0102,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0028,0.0155,0.0027
partner,13,0.0306,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0028,0.0001,0.0002,0.0027,0.0001,0.0027
phase,13,0.0001,0.0214,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0245,0.0002,0.003,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
psychologisch,13,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0158,0.0429,0.0027,0.0005,0.0001,0.0003,0.0003,0.0001,0.0027,0.0002,0.0002,0.0027,0.0001,0.0027
relevanz,13,0.0001,0.0143,0.0027,0.0001,0.0004,0.0001,0.0004,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0011,0.0027,0.0001,0.0002,0.0029,0.0153,0.0027
versetzen,13,0.0306,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
wahrnehmungsfähigkeit,13,0.0305,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0002,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
anzeige,12,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0121,0.0004,0.0027,0.0006,0.0001,0.0003,0.0196,0.0001,0.0027,0.0001,0.0063,0.0027,0.0001,0.0027
arbeitsprozesse,12,0.0294,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
aussage,12,0.0001,0.0006,0.0028,0.0001,0.0004,0.0001,0.0426,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0003,0.0028
betrachten,12,0.0001,0.0006,0.0027,0.0001,0.0202,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0172,0.0002,0.0001,0.0028,0.0001,0.0002,0.0029,0.0047,0.0028
erwerb,12,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0006,0.0004,0.0027,0.0005,0.0421,0.0003,0.0005,0.0001,0.0027,0.0001,0.0002,0.0028,0.0001,0.0027
individuell,12,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0195,0.0003,0.0032,0.0262,0.0028,0.0001,0.0002,0.0027,0.0039,0.0028
lage,12,0.0294,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0028,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
literatur,12,0.0001,0.0006,0.0027,0.032,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0003,0.0027,0.0001,0.0027
regional,12,0.0001,0.0006,0.0027,0.032,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
stellenwert,12,0.0294,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0001,0.0003,0.0002,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
systematisch,12,0.0001,0.0006,0.0027,0.0001,0.0004,0.0001,0.0003,0.0004,0.0027,0.0005,0.0374,0.0003,0.012,0.0001,0.0027,0.0001,0.0002,0.0027,0.0001,0.0027
