topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,0,29,0,0,0,29
2,0,57,2,0,0,59
3,0,22,2,0,0,24
4,0,19,0,0,0,19
5,3,60,2,0,5,70
6,5,58,4,1,1,69
7,1,102,1,0,3,107
8,0,89,4,1,9,103
9,1,45,5,0,0,51
10,0,88,0,1,0,89
11,0,15,0,0,0,15
12,0,24,0,0,0,24
13,0,45,0,2,0,47
14,3,67,0,0,5,75
15,0,28,1,0,0,29
16,0,36,0,0,2,38
17,6,139,0,2,0,147
18,0,12,0,0,0,12
19,0,29,6,0,2,37
20,6,211,3,0,0,220
