term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
grundlegend,71,0.0001,0.0,0.0001,0.0001,0.005,0.0,0.0,0.0209,0.0,0.0,0.0137,0.0001,0.0,0.0035,0.0,0.0001,0.0,0.0001,0.0001,0.0006
inhaltsbezogen,71,0.0001,0.0,0.0001,0.0006,0.0,0.0,0.0119,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0052,0.0065,0.0001,0.0,0.0016
verantwortlich,71,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0011,0.0001,0.0,0.0142
erörtern,71,0.0001,0.0208,0.0001,0.0245,0.0,0.0036,0.0,0.0,0.0,0.0042,0.0001,0.0023,0.0,0.0,0.0,0.0001,0.0015,0.0001,0.0,0.0
hinblick,70,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0045,0.0071,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0012,0.0001,0.0,0.0083
menschlich,70,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0029,0.0129,0.0,0.0002,0.0001,0.0236,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0029
alltag,69,0.0001,0.0,0.0001,0.0001,0.0,0.0018,0.0009,0.0,0.0,0.0,0.0001,0.0178,0.0059,0.0,0.0,0.0001,0.0027,0.0001,0.0192,0.0015
wahrheit,69,0.0001,0.0,0.0001,0.0001,0.0046,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0418,0.0039,0.0,0.0001,0.0,0.0001,0.0,0.0
pflicht,68,0.0001,0.0,0.0001,0.0001,0.0,0.0006,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0138
sinn,67,0.0001,0.0041,0.0198,0.0001,0.0,0.0,0.0,0.002,0.0,0.0,0.0001,0.0001,0.0,0.0068,0.0,0.0001,0.0,0.0001,0.0,0.0063
historisch,67,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0012,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0017,0.0001,0.0529,0.0
stehen,66,0.0095,0.0,0.0001,0.0001,0.0029,0.0,0.0,0.0,0.0,0.0023,0.0001,0.0001,0.0,0.0,0.0187,0.0001,0.0,0.0001,0.0,0.006
denken,66,0.0001,0.0032,0.0001,0.0001,0.0,0.0,0.0,0.0177,0.0,0.0,0.0001,0.0001,0.0044,0.0042,0.0,0.0001,0.0,0.0001,0.0,0.0029
stellen,65,0.0001,0.009,0.0001,0.0001,0.0,0.0,0.0028,0.0,0.0,0.0,0.0001,0.0001,0.0063,0.0,0.0,0.0317,0.0022,0.0001,0.0,0.0
inhalt,65,0.0001,0.0,0.0001,0.0001,0.0086,0.0066,0.0,0.0,0.0,0.0,0.0001,0.0001,0.002,0.0111,0.0,0.0176,0.0,0.0001,0.0,0.0
rolle,64,0.0001,0.0,0.0001,0.0001,0.0143,0.0,0.0,0.0,0.0,0.0,0.0078,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0066
gefühl,64,0.0001,0.0,0.0001,0.0001,0.0,0.0027,0.0,0.0,0.0092,0.0,0.0106,0.0001,0.0,0.0,0.0,0.0163,0.0013,0.0001,0.0,0.0036
allgemein,63,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0674,0.0001,0.0,0.0,0.0161,0.0001,0.0016,0.0001,0.0,0.0
verstehen,63,0.0001,0.0,0.039,0.0001,0.0,0.0029,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0073,0.0,0.0138,0.0,0.0001,0.0,0.0007
menschenrecht,63,0.0001,0.0,0.0001,0.0001,0.0054,0.0,0.0,0.0035,0.0,0.0188,0.0001,0.0001,0.0,0.0,0.0016,0.0001,0.0,0.0001,0.0,0.0
wichtig,63,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0049,0.0,0.0,0.0,0.0001,0.0163,0.0033,0.0015,0.0,0.0001,0.002,0.0225,0.0,0.0026
nehmen,63,0.0001,0.0,0.0089,0.0001,0.0,0.006,0.0,0.0,0.0,0.0049,0.0001,0.0001,0.0127,0.0,0.0,0.0001,0.0011,0.0001,0.0,0.0032
form,63,0.0001,0.0,0.0001,0.0001,0.0052,0.0,0.0,0.0,0.0031,0.0049,0.0001,0.0001,0.0,0.0,0.0312,0.0001,0.0,0.0001,0.0,0.0
argument,62,0.0001,0.0001,0.0043,0.0001,0.0,0.0038,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0048,0.0029,0.0,0.0001,0.0104,0.0001,0.0,0.0
dimension,61,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0231,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0024
persönlich,61,0.0001,0.0147,0.0001,0.0001,0.0048,0.0,0.0,0.0,0.0085,0.0001,0.0001,0.0126,0.008,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
text,60,0.0001,0.0011,0.0001,0.0001,0.0,0.0,0.0034,0.0,0.0,0.0027,0.0001,0.0001,0.0,0.0,0.026,0.0015,0.0,0.0001,0.0104,0.0
beziehen,60,0.0001,0.0,0.0001,0.0051,0.0,0.003,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0206,0.0001,0.0042,0.0001,0.0,0.0022
miteinander,60,0.0001,0.0107,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0012,0.0001,0.0283,0.0,0.0,0.0,0.0001,0.0045,0.0001,0.0,0.0
rechtlich,60,0.0001,0.0,0.0091,0.0001,0.0033,0.0,0.0,0.0086,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0075,0.0001,0.0,0.0
berücksichtigung,59,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0009,0.0014,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0119
tier,59,0.0275,0.0,0.0001,0.0001,0.0159,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0015
motiv,58,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.1376,0.0,0.0
begründet,57,0.0001,0.0,0.0378,0.0001,0.0,0.0096,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0013,0.0001,0.0,0.0015
umwelt,57,0.0001,0.0,0.0001,0.0001,0.01,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.019,0.0,0.0,0.0001,0.0006,0.0001,0.0,0.0023
hineinversetzen,56,0.0001,0.0,0.0001,0.0001,0.0,0.0019,0.0,0.0,0.0059,0.018,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
weltanschauung,56,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0384,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
überprüfen,55,0.0001,0.0,0.0001,0.0001,0.0,0.019,0.0,0.0,0.0,0.0013,0.0001,0.0001,0.0,0.0033,0.0,0.0001,0.0001,0.0001,0.0087,0.0
einzeln,54,0.0001,0.0039,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0041,0.0001,0.0001,0.0028,0.0,0.0,0.0001,0.0077,0.0001,0.0,0.0006
medial,54,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0214,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0004
erschließen,52,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0126,0.0001,0.0,0.0
aspekt,51,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0116,0.0,0.0,0.025,0.0001,0.0,0.0001,0.0,0.0031
bereich,51,0.0001,0.0027,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.015,0.0107,0.0,0.0001,0.0029,0.0001,0.0,0.0
fremd,51,0.0001,0.0,0.0001,0.0001,0.0,0.006,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0326,0.0
beitrag,50,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0087,0.0,0.0,0.0001,0.0288,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0016
methodischdidaktisch,50,0.0001,0.0,0.0001,0.0008,0.0,0.0,0.0119,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0046,0.0001,0.0,0.0
setzen,49,0.0001,0.0,0.0001,0.0001,0.0,0.0096,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0042,0.0001,0.0,0.0031
ausgewählt,49,0.0061,0.0,0.0001,0.0001,0.0044,0.011,0.0,0.0,0.0,0.005,0.007,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
kulturell,48,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0394,0.0
argumentativ,46,0.0001,0.0,0.0001,0.0001,0.0,0.0179,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0035,0.0001,0.0,0.0
analyse,45,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0029,0.0001,0.0001,0.0,0.0218,0.0,0.0001,0.0,0.0001,0.0,0.0
gerecht,45,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0058,0.0001,0.0301,0.0,0.003,0.0,0.0001,0.0,0.0001,0.0,0.0
lüge,44,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0348,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
erfahrung,44,0.0001,0.0062,0.0046,0.0001,0.0,0.0,0.0,0.0,0.0,0.0032,0.0001,0.0001,0.0103,0.0,0.0112,0.0001,0.0,0.0001,0.0,0.0
wissen,44,0.0001,0.0,0.0289,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0031,0.0,0.0,0.0001,0.0,0.0001,0.0031,0.0034
identität,43,0.0001,0.0,0.0001,0.0001,0.0138,0.0012,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0032
kant,42,0.0001,0.03,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
bestimmen,42,0.0001,0.0,0.0001,0.0001,0.0,0.0043,0.0,0.0052,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0003,0.027,0.0,0.0023
wesen,42,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0142,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0052
friedlich,42,0.0351,0.0,0.0001,0.0001,0.0047,0.0,0.0,0.0,0.0,0.003,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
kriterium,41,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0248,0.0001,0.0,0.0001,0.0,0.0029
vermittelt,41,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0155,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0006
diskussion,41,0.0001,0.0,0.0001,0.0001,0.0,0.002,0.0111,0.0,0.0,0.0,0.0001,0.0001,0.0008,0.0,0.0,0.0001,0.0025,0.0001,0.0,0.0
philosophie,41,0.0001,0.0,0.0001,0.0001,0.0019,0.0,0.0074,0.0,0.0,0.0,0.0145,0.0001,0.0,0.0043,0.0,0.0001,0.0006,0.0001,0.0,0.0
relevanz,40,0.0297,0.0,0.0001,0.0001,0.0,0.0,0.0007,0.0027,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0029,0.0001,0.0,0.0001
aussage,40,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0153,0.0139,0.0,0.0001,0.0,0.0001,0.0012,0.0
autonomie,40,0.0001,0.0137,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0043
kirche,39,0.0001,0.0,0.0001,0.0001,0.0026,0.0,0.0,0.0,0.0265,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0
bne,39,0.0001,0.0,0.0001,0.0298,0.0058,0.0011,0.0,0.0,0.0,0.0011,0.0001,0.0001,0.0,0.0007,0.0,0.0001,0.0,0.0001,0.0,0.0
unterschied,39,0.0194,0.0,0.02,0.0001,0.0,0.0,0.0008,0.0,0.0,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,0.0,0.0188,0.0,0.0
darlegen,39,0.0001,0.0,0.0001,0.0001,0.0,0.0098,0.0,0.0,0.0,0.0038,0.0001,0.0001,0.0017,0.0023,0.0,0.0001,0.0,0.0001,0.0036,0.0
deskriptiv,39,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0026,0.0,0.0,0.0001,0.0001,0.0,0.0196,0.0,0.0001,0.0,0.0001,0.0,0.0
verfügen,39,0.0001,0.0021,0.0001,0.0001,0.0,0.0011,0.0,0.0,0.0078,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0204,0.0
