rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,handeln,523,103.00132039958439,0.02750335684478766
2,frage,314,78.3099148683004,0.02091027109897612
3,wahrheit,69,60.05266789079214,0.016035230889026957
4,verantwortung,268,59.73227378153702,0.015949679427321162
5,sozial,93,53.62155855463564,0.014317999553603501
6,verantwortlich,71,45.34099290095266,0.0121069273929125
7,motiv,58,42.381798043439176,0.011316764783115678
8,denken,66,42.28990538085166,0.01129222765406959
9,ethisch,537,39.2347658360473,0.010476445945782719
10,wirklichkeit,76,35.94654771743326,0.009598427722823091
11,rolle,64,35.2754181946536,0.009419223080761477
12,lüge,44,31.44053011289743,0.008395233340016477
13,identität,43,29.493434139481458,0.007875320826660728
14,berücksichtigung,59,29.12591894203275,0.007777187117480091
15,staat,35,28.758134725922158,0.00767898157508191
16,grundlegend,71,28.534263376230403,0.007619203568411604
17,frei,28,28.22288135675548,0.007536058510042974
18,freiheit,179,27.879930898994782,0.0074444840643632096
19,inhalt,65,25.678408420088612,0.006856634723167558
20,instanz,32,25.633820478543907,0.0068447288751403565
