term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20
basiskonzept,154,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0277,0.0001,0.0001,0.0003,0.0047,0.0,0.0,0.0142,0.0,0.0,0.0001,0.0003,0.0002,0.0
verfahren,150,0.0001,0.0,0.0001,0.0314,0.0254,0.0,0.0,0.0001,0.0117,0.0003,0.0,0.0001,0.0032,0.0,0.0493,0.0062,0.0001,0.0003,0.0002,0.0
code,148,0.0001,0.0,0.0001,0.0001,0.0,0.0018,0.0074,0.0001,0.0001,0.0003,0.0,0.0125,0.0043,0.0018,0.0,0.0,0.0001,0.0003,0.0002,0.048
veränderung,146,0.0049,0.012,0.0001,0.0001,0.0001,0.0,0.0036,0.0001,0.0001,0.0003,0.0097,0.0,0.0041,0.0197,0.0099,0.0,0.0001,0.0003,0.0002,0.0
mutation,146,0.0113,0.005,0.0004,0.0001,0.0,0.0172,0.0023,0.0001,0.0001,0.0003,0.0,0.0,0.0036,0.0109,0.0,0.0102,0.0289,0.0003,0.0002,0.0
molekular,138,0.0019,0.0035,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0038,0.0166,0.0075,0.0082,0.0069,0.0175,0.0228,0.0003,0.0002,0.0
prinzip,138,0.0238,0.0,0.0001,0.017,0.0045,0.0,0.0162,0.0001,0.0001,0.0003,0.0,0.0,0.0013,0.003,0.0042,0.0,0.0001,0.0003,0.0002,0.0055
ebene,129,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0041,0.0,0.0,0.0134,0.0,0.0,0.0784,0.0003,0.0002,0.0
replikation,128,0.0341,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0195,0.0085,0.0,0.0,0.0001,0.0003,0.0002,0.0
ursache,128,0.0018,0.0,0.0001,0.0001,0.0079,0.0,0.018,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0549,0.0003,0.0002,0.0
vielfalt,126,0.0108,0.016,0.0001,0.0001,0.0103,0.0,0.0,0.0001,0.0001,0.0003,0.0415,0.0,0.0025,0.0065,0.0,0.0,0.0001,0.0003,0.0002,0.0
zelle,125,0.0126,0.0038,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0025,0.0168,0.0153,0.0116,0.0,0.0,0.0001,0.0003,0.0002,0.0
variation,125,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0365,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
weitergabe,122,0.0214,0.0,0.0001,0.0001,0.0,0.0,0.0192,0.0001,0.0001,0.0003,0.0,0.0,0.0007,0.0053,0.0,0.0,0.0001,0.0003,0.0002,0.0
kommunikation,122,0.0,0.0119,0.0001,0.0001,0.0,0.0,0.0043,0.0001,0.0001,0.0003,0.0,0.0171,0.0,0.0094,0.0056,0.016,0.0001,0.0003,0.0002,0.0
anwendung,115,0.0205,0.0,0.0027,0.0001,0.0,0.0,0.0,0.0049,0.0001,0.0003,0.0,0.0,0.0,0.0038,0.0225,0.0,0.015,0.0003,0.0002,0.0046
führen,115,0.0,0.0111,0.0001,0.0001,0.0,0.0,0.0195,0.0001,0.0001,0.0003,0.0172,0.0,0.0,0.0053,0.0,0.0,0.0001,0.0003,0.0002,0.0
lebewesen,114,0.0,0.0348,0.0001,0.0001,0.0,0.0019,0.0174,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0015,0.0,0.0,0.0001,0.0003,0.0002,0.0
entstehung,110,0.0077,0.0,0.0001,0.0001,0.0054,0.0,0.0004,0.0001,0.0001,0.0003,0.031,0.0,0.0166,0.0025,0.0,0.0,0.0001,0.0003,0.0002,0.0
biologisch,106,0.0044,0.0041,0.0033,0.0001,0.0066,0.0,0.0029,0.0108,0.0001,0.0003,0.0161,0.0009,0.0,0.0033,0.0091,0.0056,0.0014,0.0315,0.0002,0.0
individuell,103,0.0,0.0,0.0124,0.0001,0.0,0.0,0.0265,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
gentechnik,103,0.0,0.007,0.0001,0.0001,0.04,0.0,0.0,0.0001,0.0001,0.0125,0.0,0.0,0.0,0.0037,0.0218,0.0,0.0001,0.0003,0.0002,0.0
verbindlich,103,0.0,0.0,0.0001,0.0094,0.0151,0.0,0.0048,0.0001,0.0001,0.0003,0.0037,0.0022,0.0,0.0001,0.0,0.0,0.0001,0.0003,0.0002,0.0327
meiose,102,0.017,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0025,0.0204,0.0,0.0,0.0001,0.0003,0.0002,0.0
material,101,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0177,0.0001,0.0001,0.0003,0.0,0.0,0.015,0.0,0.0052,0.0,0.0001,0.0003,0.0002,0.0
verschieden,100,0.0066,0.0,0.0001,0.0169,0.0054,0.0,0.0079,0.0001,0.005,0.0003,0.0143,0.0,0.0,0.0063,0.0,0.0,0.0001,0.0003,0.0002,0.0
verändern,95,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0246,0.0001,0.0001,0.0003,0.006,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
bau,95,0.0044,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0071,0.0003,0.0,0.0,0.0156,0.009,0.0054,0.0,0.0001,0.0003,0.0002,0.004
protein,88,0.0,0.0,0.0001,0.0001,0.0,0.0153,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0378
biodiversität,87,0.0058,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.032,0.0,0.0019,0.0,0.0014,0.0,0.0256,0.0003,0.0002,0.0
modell,87,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0164,0.0166,0.0,0.0001,0.0003,0.0002,0.0044
system,84,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0157,0.0001,0.0103,0.0003,0.0043,0.0,0.0,0.0039,0.0,0.0,0.0001,0.0003,0.0002,0.0
proteinbiosynthese,81,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0012,0.0001,0.0001,0.0003,0.0,0.0,0.0115,0.004,0.0,0.0,0.0001,0.0003,0.0002,0.0224
regulation,79,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0054,0.0001,0.0001,0.0003,0.0,0.0,0.0247,0.001,0.0,0.0,0.0001,0.0003,0.0002,0.0
möglichkeit,78,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0193,0.0002,0.0,0.0046,0.0098,0.0108,0.0011,0.0003,0.0002,0.0
modifikation,77,0.0075,0.0,0.0001,0.0001,0.0,0.0127,0.0006,0.0001,0.0001,0.0003,0.0,0.0,0.0102,0.0024,0.0,0.0,0.0147,0.0003,0.0002,0.0
beratung,76,0.0,0.0,0.0185,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0051,0.0025,0.0,0.0276,0.0001,0.0003,0.0002,0.0
umwelt,76,0.0,0.0127,0.0001,0.0001,0.0,0.0149,0.0003,0.0001,0.0001,0.0199,0.0,0.0,0.0011,0.0024,0.0156,0.0,0.0001,0.0003,0.0002,0.0
unterschiedlich,76,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0057,0.0153,0.0001,0.0003,0.0075,0.0,0.0,0.0,0.0186,0.0031,0.0001,0.0003,0.0002,0.0
realisierung,75,0.0,0.0,0.0001,0.0001,0.0,0.0083,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0265,0.0006,0.0,0.0,0.0001,0.0003,0.0002,0.0013
bedingt,74,0.0214,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0055,0.0,0.0,0.0,0.0,0.0104,0.0182,0.0003,0.0002,0.0
themenfeld,74,0.0,0.0,0.0003,0.0001,0.0,0.0,0.0021,0.0001,0.0001,0.0003,0.0,0.0436,0.0,0.0018,0.0049,0.0,0.0001,0.0003,0.0002,0.0007
erbinformation,73,0.0228,0.0,0.0076,0.0001,0.0,0.0097,0.0,0.0001,0.0001,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0091
wichtig,71,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0205,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
ökologie,71,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0507,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
regel,71,0.005,0.0,0.0001,0.0001,0.0059,0.039,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
transkription,71,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0199,0.0032,0.0,0.0,0.0001,0.0003,0.0002,0.0095
evolutionstheorie,70,0.0,0.0198,0.0001,0.0077,0.0,0.0,0.0018,0.0001,0.0001,0.0003,0.0013,0.0,0.0005,0.0,0.0,0.0122,0.0141,0.0003,0.0002,0.0
translation,70,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0187,0.001,0.0,0.0,0.0001,0.0003,0.0002,0.0146
erkrankung,69,0.0043,0.0,0.0001,0.0001,0.0045,0.0,0.0,0.0157,0.0001,0.0003,0.0062,0.0,0.0069,0.0,0.0,0.0099,0.0093,0.0003,0.0002,0.0
angepasstheit,68,0.0,0.0275,0.0001,0.0001,0.0,0.0,0.0007,0.0001,0.0001,0.0003,0.009,0.0,0.0016,0.0036,0.0,0.0,0.0001,0.0003,0.0002,0.0
genaktivität,68,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0009,0.0001,0.0001,0.0003,0.0,0.0,0.0276,0.001,0.0,0.0,0.0001,0.0003,0.0002,0.0
basisbegriff,67,0.0,0.0,0.0001,0.0022,0.0,0.0,0.0029,0.0001,0.0001,0.0003,0.0056,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0297
ökosystem,67,0.0,0.0,0.0001,0.0001,0.0,0.0027,0.0,0.0138,0.0001,0.0003,0.0365,0.0013,0.0,0.0003,0.0,0.0,0.0001,0.0003,0.0002,0.0
mitose,67,0.0142,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0016,0.0107,0.0,0.0,0.0001,0.0003,0.0002,0.0
gentest,63,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0036,0.0,0.0,0.0371,0.0001,0.0003,0.0002,0.0
grundlegend,62,0.0,0.0,0.0032,0.0026,0.0029,0.0,0.0,0.0001,0.0001,0.0003,0.0057,0.0008,0.0093,0.0026,0.0,0.0,0.0181,0.0003,0.0002,0.0
art,61,0.0001,0.0034,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0211,0.0,0.0028,0.0014,0.0,0.0097,0.0001,0.0003,0.0002,0.0
semikonservativ,61,0.0094,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0153,0.0029,0.0,0.0,0.0001,0.0003,0.0002,0.0
anwenden,60,0.0001,0.0,0.0001,0.0001,0.0042,0.0162,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0016,0.011,0.0,0.0031,0.0003,0.0002,0.0035
zellzyklus,60,0.0243,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0026,0.0045,0.0,0.0,0.0001,0.0003,0.0002,0.0
erhöhen,60,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0176,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
ethisch,60,0.0076,0.0,0.0569,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
folge,60,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0098,0.0003,0.0064,0.0,0.0,0.0019,0.001,0.0,0.0371,0.0003,0.0002,0.0
stoff,60,0.0,0.0134,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0286,0.0,0.0006,0.0,0.0,0.0001,0.0003,0.0002,0.0
grenze,60,0.0014,0.0,0.0001,0.0001,0.0019,0.0,0.0001,0.0001,0.0001,0.0003,0.0135,0.0,0.0,0.0004,0.0088,0.0112,0.0002,0.0003,0.0115,0.0
artwandel,59,0.0,0.0,0.0001,0.0001,0.0,0.0,0.017,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
klassisch,58,0.0,0.0,0.003,0.0001,0.0133,0.0026,0.0,0.0234,0.0001,0.0003,0.0033,0.0,0.0,0.0049,0.0,0.0,0.0001,0.0003,0.0002,0.0
allel,57,0.0,0.0,0.0001,0.0001,0.0,0.0343,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0056
menschlich,57,0.0,0.0,0.0045,0.0001,0.0128,0.0,0.0,0.0157,0.0105,0.0003,0.0004,0.0,0.0072,0.0014,0.0,0.0001,0.0001,0.0003,0.0078,0.0
krankheit,55,0.0218,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0038,0.0,0.0,0.01,0.0003,0.0002,0.0
biomoleküle,54,0.0,0.0064,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0156,0.0,0.0,0.0048,0.011,0.0001,0.0003,0.0002,0.0
erkenntnis,54,0.0,0.0,0.0019,0.0001,0.0192,0.0,0.0,0.0001,0.0001,0.0003,0.0034,0.0,0.0,0.0002,0.0058,0.0,0.0137,0.0003,0.0002,0.0
risiko,54,0.0,0.0,0.0261,0.0001,0.0,0.0,0.0,0.0001,0.0065,0.0003,0.0,0.0,0.0,0.0,0.0128,0.0045,0.0001,0.0003,0.0002,0.0
eukaryot,53,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.021,0.0005,0.0,0.0,0.0001,0.0003,0.0002,0.0029
stoffwechsel,52,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0232,0.0,0.0052,0.0,0.0,0.0001,0.0003,0.0002,0.0
kenntnis,51,0.0,0.0087,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0023,0.0,0.0,0.0171,0.0,0.0082,0.0003,0.0002,0.0
gentechnisch,51,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0081,0.0003,0.0,0.0,0.0,0.0,0.0284,0.0,0.0001,0.0003,0.0002,0.0
systemeben,51,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0023,0.0001,0.0001,0.0003,0.0107,0.0022,0.0,0.0,0.0,0.0,0.0234,0.0003,0.0002,0.0
genotyp,50,0.0,0.0,0.0001,0.0001,0.0,0.0314,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0022,0.0,0.0,0.0001,0.0003,0.0002,0.0
ökologisch,49,0.0,0.0149,0.0001,0.0001,0.0,0.0027,0.0,0.0001,0.0151,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0118,0.0236,0.0094,0.0
lernbereich,49,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0782,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
phänotyp,49,0.0,0.0,0.0001,0.0001,0.0,0.0366,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
erbgänge,49,0.0006,0.0,0.0001,0.0001,0.0,0.0304,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0059,0.0003,0.0002,0.0
rezessiv,49,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0044,0.0283
genmutation,49,0.0044,0.0,0.0001,0.0001,0.0,0.0,0.0011,0.0001,0.0001,0.0003,0.0,0.0,0.0183,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
auswirkung,48,0.005,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.015,0.0003,0.0,0.0,0.0025,0.0076,0.0,0.0,0.0001,0.0003,0.0002,0.0
anregung,47,0.0,0.0,0.0001,0.0001,0.038,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0003,0.0,0.0,0.0001,0.0003,0.0002,0.0
wahlbereich,46,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0749,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
mendelsch,46,0.0,0.0,0.0001,0.0001,0.0029,0.0295,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
gentherapie,46,0.0,0.0,0.0024,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0066,0.0,0.0,0.0213,0.0001,0.0003,0.0002,0.0
synthetisch,46,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0045,0.0,0.0,0.0128,0.019,0.0003,0.0002,0.0
individuum,45,0.0,0.0,0.0001,0.0001,0.0,0.0066,0.0,0.0001,0.0001,0.018,0.0,0.0,0.0,0.0061,0.004,0.0031,0.0001,0.0003,0.0002,0.0
nutzung,44,0.0,0.0,0.0106,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.002,0.0,0.0,0.0018,0.0157,0.0,0.0001,0.0003,0.0002,0.0
identisch,43,0.0157,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0003,0.0,0.0,0.0018,0.0016,0.0047,0.0,0.0001,0.0003,0.0002,0.0
speicherung,43,0.0,0.0,0.0001,0.0001,0.0,0.0053,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0135,0.0017,0.0,0.0,0.0001,0.0003,0.0002,0.0
klasse,42,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0243,0.0,0.0,0.0,0.0048,0.0001,0.0003,0.0002,0.0
voraussetzung,41,0.012,0.013,0.0016,0.0001,0.0,0.0,0.0009,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
methode,41,0.0043,0.0,0.0039,0.0001,0.003,0.0,0.0,0.0114,0.0001,0.0448,0.0,0.0,0.0,0.0002,0.0084,0.0,0.0001,0.0003,0.0002,0.0
faktor,41,0.0,0.0,0.0001,0.0001,0.0,0.0,0.006,0.0022,0.0001,0.0003,0.0,0.0,0.0015,0.0009,0.0,0.0,0.0001,0.0003,0.0521,0.0
form,41,0.0057,0.0,0.0001,0.0001,0.0172,0.0,0.0,0.0016,0.0001,0.0003,0.0001,0.0,0.0,0.002,0.0,0.0032,0.0001,0.0003,0.0002,0.0
begriff,40,0.0,0.0,0.0001,0.0001,0.0,0.017,0.0,0.0001,0.0001,0.0003,0.0046,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0052
energieumwandlung,40,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0277,0.0,0.0002,0.0,0.0,0.0001,0.0003,0.0002,0.0
gesellschaftlich,40,0.0067,0.0081,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0341,0.0003,0.0025,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0
vergleich,40,0.0026,0.0,0.0018,0.0296,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0002,0.0026,0.0039,0.0006,0.0017,0.0,0.0011,0.0003,0.0002,0.0
gelelektrophorese,39,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0075,0.0036,0.0,0.0123,0.0,0.0001,0.0003,0.0002,0.0
ablauf,38,0.0124,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0038,0.0027,0.0,0.0,0.0001,0.0003,0.0002,0.0
zellulär,38,0.0,0.0,0.0001,0.0001,0.0,0.005,0.0,0.0001,0.0001,0.0003,0.0033,0.0,0.0,0.0054,0.0,0.0,0.0001,0.0386,0.0002,0.0
enzyme,38,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0016,0.0,0.0,0.0001,0.0003,0.0002,0.019
wert,37,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0085,0.0003,0.0051,0.0,0.0,0.0,0.0,0.0175,0.0001,0.0003,0.0002,0.0
entwickeln,36,0.0,0.0055,0.0001,0.0001,0.0,0.002,0.0,0.0001,0.0069,0.0003,0.0079,0.0,0.0,0.0,0.0028,0.0,0.0001,0.0337,0.0002,0.0
tier,36,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0535,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0094,0.0
ausprägung,35,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.1034,0.0,0.0,0.0,0.0048,0.0,0.0,0.0001,0.0003,0.0002,0.0001
einfach,35,0.0,0.0001,0.0001,0.0001,0.0,0.0034,0.0,0.0038,0.0001,0.0003,0.0,0.0,0.0,0.0044,0.0032,0.0,0.0001,0.0117,0.0002,0.0037
pcr,35,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0059,0.0,0.0134,0.0,0.0001,0.0003,0.0002,0.0
medium,34,0.0,0.0,0.002,0.0001,0.0,0.0,0.0,0.0048,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0178,0.0,0.0001,0.0003,0.0002,0.0
dominant,34,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0199
einfluss,34,0.0,0.0,0.0001,0.0001,0.01,0.0,0.0022,0.0001,0.0001,0.0003,0.0106,0.0,0.0,0.0003,0.0,0.0,0.0001,0.0003,0.0002,0.0
genprodukt,34,0.0,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0003,0.0002,0.0205
