topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,4,0.1365,344,40.4456
2,5,0.1232,275,54.5637
3,1,0.1109,284,93.5576
4,3,0.1003,211,77.9404
5,8,0.094,189,71.9525
6,9,0.0848,219,60.1109
7,12,0.0712,120,45.9767
8,2,0.0637,111,164.4489
9,10,0.0569,102,53.7985
10,6,0.0543,85,84.3108
11,11,0.054,114,73.7178
12,7,0.0502,81,147.6693
