rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,wandel,70,76.18812464932566,0.04846911787161158
2,wirtschaftlich,55,68.7427698343601,0.04373255581835817
3,norm,1229,51.349960966101634,0.03266765420758605
4,wertewandel,33,32.65280089810651,0.02077295461534368
5,beitrag,238,32.50054955052469,0.020676095839175856
6,freundschaft,65,31.124638795111153,0.019800773328063924
7,formulieren,113,30.3776830365044,0.019325577398574535
8,verbindlich,51,25.980081970626966,0.016527925593973716
9,gesellschaft,272,24.783649860373895,0.015766783234266737
10,themenaspekt,21,22.72351456207178,0.01445617293818096
11,bedürfnis,25,22.37480390846026,0.014234331307995446
12,kriterium,121,21.32029790318108,0.013563479044582353
13,übersicht,21,19.422347727330457,0.012356047161842555
14,schuljahrgänge,43,19.175814208108537,0.012199208254762617
15,verankert,28,19.146895184410507,0.01218081064260451
16,einstellung,43,19.00523668705959,0.01209069079207374
17,hintergrund,72,18.928109086626755,0.012041624001497908
18,gerecht,63,18.510704413866183,0.011776080829549358
19,anhang,24,17.588083060152666,0.01118913052266315
20,wichtig,121,17.51648008713856,0.011143578371918497
