topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,14,70,4,0,27,115
2,2,58,4,0,22,86
3,4,36,3,0,23,66
4,0,44,4,0,13,61
5,5,60,11,1,70,147
6,3,39,3,0,5,50
7,0,68,0,0,18,86
8,1,74,5,1,107,188
9,0,67,0,0,9,76
10,5,46,9,3,11,74
11,2,227,15,1,41,286
12,7,37,9,2,53,108
