topic_id,Bio,"Ethik, Philo",Geschichte,Psychologie,Sozialkunde,total
1,15,283,8,2,77,385
2,79,152,56,9,114,410
3,13,150,19,0,59,241
4,72,367,36,9,93,577
5,13,86,9,0,24,132
6,66,56,85,6,546,759
7,101,214,147,4,158,624
8,18,53,31,2,61,165
9,19,223,39,3,111,395
10,31,56,22,1,51,161
