topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,12,0.1678,51,40.3195
2,9,0.1444,40,23.5228
3,10,0.1383,38,17.4297
4,5,0.1114,31,21.8977
5,1,0.1023,31,25.3971
6,3,0.0982,30,12.8264
7,11,0.082,25,22.176
8,8,0.0789,23,18.5074
9,4,0.0411,10,26.939
10,7,0.0234,5,26.0097
11,2,0.0077,1,13.8267
12,6,0.0045,0,1.0625
