rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,sachverhalt,97,82.94997182329445,0.03540583888034586
2,begründen,81,70.5385742102729,0.030108236789501683
3,zusammenhang,217,63.98191674510257,0.027309634780329627
4,modell,73,60.434905748358084,0.025795651145409534
5,iii,60,59.85369222722597,0.02554756965928053
6,darstellung,92,57.89776766675843,0.02471271524850932
7,geeignet,53,40.49627452258531,0.017285172489935215
8,bestimmt,35,35.27263435723596,0.015055547114567403
9,theorie,53,32.50995968080401,0.013876344610666221
10,datum,47,32.475697278781915,0.013861720264702223
11,position,47,31.104683966751125,0.013276525654486095
12,hypothese,34,28.21008862431671,0.0120410149717778
13,sachverhalte,28,28.04136812670202,0.011968999386684135
14,material,54,28.029857080594347,0.01196408608490869
15,experiment,29,26.884953386200472,0.011475402667106267
16,erfassen,51,24.830807991711158,0.010598624299670232
17,stellen,131,23.72423055370963,0.010126299817608077
18,nachvollziehbar,24,23.233222718287728,0.0099167211531696
19,ergebnis,57,22.842026457076916,0.009749745426830244
20,undod,22,22.78461392779689,0.009725239827651356
