term,total_across_topics,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
global,112,0.0001,0.0,0.0056,0.0001,0.0,0.0052,0.0035,0.0001,0.0001,0.0101
kompetenz,112,0.0078,0.004,0.0047,0.0001,0.0,0.0033,0.0007,0.0001,0.0001,0.0015
weltkrieg,112,0.0031,0.0,0.0154,0.0001,0.0,0.0,0.0,0.0054,0.0001,0.0098
gewalt,107,0.0001,0.0018,0.0202,0.0052,0.0,0.0032,0.0,0.0001,0.0001,0.0
verhalten,106,0.0,0.0,0.0,0.0114,0.038,0.0,0.0,0.0001,0.0001,0.0
funktion,105,0.0016,0.0099,0.0,0.0001,0.0,0.0028,0.0127,0.0001,0.0001,0.0
genetisch,103,0.0,0.0399,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0
deutsch,102,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0246,0.0001,0.0158
sachkompetenz,98,0.0,0.0006,0.0,0.0001,0.0,0.0061,0.0028,0.0001,0.0001,0.0087
sachverhalt,97,0.0025,0.0,0.0,0.0001,0.0,0.0,0.0172,0.0001,0.0122,0.0
europäisch,96,0.0001,0.0,0.0024,0.0001,0.0,0.0037,0.0,0.0058,0.0001,0.0127
grundlage,94,0.0,0.012,0.0017,0.0001,0.0022,0.0034,0.0042,0.0038,0.0001,0.0
ausgewählt,94,0.0022,0.0,0.0033,0.0001,0.0067,0.0026,0.0085,0.0001,0.0001,0.0
darstellung,92,0.0008,0.0,0.0,0.0012,0.0029,0.0,0.0162,0.0101,0.0021,0.0
veränderung,92,0.0067,0.0035,0.0,0.0001,0.0131,0.0,0.0,0.0012,0.0001,0.0018
unterscheiden,90,0.0049,0.0,0.0012,0.0179,0.0035,0.0,0.0066,0.0001,0.0001,0.0026
demokratie,88,0.0,0.0,0.0281,0.0001,0.0,0.0,0.0,0.0036,0.0001,0.001
interesse,86,0.0075,0.0,0.0,0.0001,0.0,0.0038,0.0,0.0001,0.0001,0.0017
geschichte,82,0.007,0.0,0.0046,0.0001,0.0,0.0,0.0007,0.0066,0.0047,0.0
begründen,81,0.0,0.0,0.0009,0.0001,0.0044,0.0,0.0166,0.0001,0.0061,0.0
ereignis,80,0.0112,0.0,0.0,0.0001,0.0,0.0,0.0,0.0035,0.0001,0.0
welt,79,0.0015,0.0,0.0123,0.0059,0.0,0.0014,0.0,0.0001,0.0001,0.0044
französisch,79,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0208
modell,73,0.0,0.0,0.0,0.0001,0.0,0.0019,0.0163,0.0001,0.0001,0.0
europa,72,0.0,0.0,0.0074,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0137
globalisierung,70,0.0,0.0,0.0,0.0001,0.0,0.0078,0.0,0.0001,0.0001,0.0
hinblick,70,0.0072,0.0,0.0,0.0001,0.0,0.0028,0.0,0.0001,0.0001,0.0
nutzen,70,0.0034,0.0,0.0,0.0001,0.0,0.0006,0.0021,0.0195,0.0001,0.0
bewerten,69,0.0084,0.0,0.0,0.0001,0.0005,0.0,0.0,0.0001,0.0001,0.0044
kommunikation,68,0.0011,0.0,0.0037,0.0015,0.0107,0.0,0.0049,0.0001,0.0022,0.0003
bezug,67,0.0078,0.0,0.0008,0.0001,0.0029,0.0,0.0025,0.0001,0.0012,0.0
quelle,65,0.0049,0.0,0.0,0.0001,0.0,0.0,0.0032,0.0118,0.0001,0.0005
thema,65,0.0039,0.0,0.0,0.0001,0.0012,0.001,0.0006,0.0149,0.0001,0.0
maßnahme,64,0.0,0.0,0.0,0.0001,0.0011,0.0041,0.0,0.0001,0.0087,0.0026
grund,63,0.0028,0.0,0.0012,0.0271,0.0,0.0015,0.0009,0.0001,0.0001,0.0
vergleich,63,0.0013,0.0,0.0,0.0001,0.0034,0.0011,0.0087,0.0001,0.0033,0.0
vorurteil,63,0.0,0.0038,0.0073,0.0065,0.002,0.0,0.0,0.0001,0.0088,0.0
nennen,63,0.0,0.0112,0.0071,0.0001,0.0,0.0,0.0044,0.0001,0.0001,0.0
führen,62,0.0007,0.0099,0.0045,0.0001,0.0,0.0004,0.0008,0.0001,0.0063,0.0
kulturell,61,0.0041,0.0,0.0033,0.0001,0.0093,0.0002,0.0,0.0001,0.0001,0.0
evolution,61,0.0005,0.0022,0.0,0.0001,0.021,0.0,0.0,0.0001,0.0001,0.0
iii,60,0.0,0.0,0.0,0.0001,0.0,0.0,0.0034,0.0001,0.0264,0.0
information,60,0.0011,0.012,0.0004,0.0001,0.0,0.0,0.0052,0.002,0.0001,0.0
ökologisch,58,0.004,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.019,0.0
erklärung,55,0.0,0.0,0.0,0.0406,0.0,0.0008,0.0,0.0001,0.0044,0.0
ultimat,54,0.0,0.0,0.0,0.0001,0.0214,0.0,0.0,0.0001,0.0001,0.0
variabilität,54,0.0,0.0181,0.0,0.0001,0.0028,0.0,0.0,0.0001,0.0001,0.0
prinzip,53,0.0006,0.0115,0.0,0.0001,0.0,0.0006,0.0,0.0001,0.0001,0.004
zusammenleben,53,0.0,0.0019,0.0091,0.0044,0.0001,0.0017,0.0,0.0001,0.0001,0.0
theorie,53,0.0001,0.0009,0.0001,0.0001,0.0,0.0019,0.0096,0.0001,0.0001,0.0
nachhaltig,53,0.0007,0.0,0.0,0.0001,0.0,0.0036,0.0,0.0001,0.0088,0.0
organismus,51,0.0,0.0,0.0,0.0001,0.0177,0.0,0.0018,0.0001,0.0001,0.0
imperialismus,50,0.0,0.0,0.0087,0.0001,0.0,0.0004,0.0,0.0001,0.0001,0.0054
fortpflanzung,50,0.0,0.0168,0.0,0.0001,0.0028,0.0,0.0,0.0001,0.0001,0.0
proximat,49,0.0,0.0,0.0,0.0001,0.0194,0.0,0.0,0.0001,0.0001,0.0
auseinandersetzung,49,0.0,0.0,0.0,0.0001,0.0,0.0024,0.0,0.0142,0.0001,0.0
position,47,0.0019,0.0,0.0,0.0001,0.0,0.0007,0.0029,0.0001,0.0107,0.0
zeigen,47,0.0003,0.0,0.0,0.0013,0.0,0.001,0.0039,0.0116,0.0001,0.0
hilfe,47,0.0019,0.0,0.0018,0.0001,0.0085,0.0002,0.0021,0.0001,0.0001,0.0
datum,47,0.0018,0.0,0.0004,0.0001,0.0,0.0,0.0086,0.0001,0.0001,0.0014
wesentlich,46,0.0,0.0084,0.009,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0
komplex,45,0.0,0.0,0.0,0.0001,0.0,0.0008,0.0047,0.0115,0.0001,0.0
analysier,43,0.0012,0.0,0.0,0.036,0.0,0.0,0.0008,0.0001,0.0001,0.0
selektion,43,0.0,0.0168,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0
fragestellung,43,0.0008,0.0,0.0,0.0001,0.0,0.0,0.0111,0.0001,0.0001,0.0
kausal,41,0.0,0.0,0.0,0.0324,0.0,0.0,0.0027,0.0001,0.0001,0.0
unterscheid,40,0.0047,0.0,0.0,0.0122,0.0001,0.0,0.0001,0.0001,0.0001,0.0
beziehen,39,0.0,0.0067,0.0038,0.0106,0.0,0.0,0.0,0.0001,0.0001,0.0
republik,38,0.0,0.0,0.0096,0.0001,0.0,0.0,0.0,0.0002,0.0001,0.0027
rekombination,36,0.0,0.0139,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0
differenziert,36,0.0,0.0,0.0,0.0046,0.0,0.0,0.0028,0.0116,0.0001,0.0
endogen,36,0.0,0.0,0.0,0.0206,0.0067,0.0,0.0,0.0001,0.0001,0.0
bestimmt,35,0.0,0.0,0.0,0.0001,0.0,0.0,0.0103,0.0001,0.0001,0.0
umwelt,35,0.0002,0.0012,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0095,0.0037
scheitern,34,0.0,0.0,0.0094,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0018
mutation,34,0.0,0.0131,0.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0
kalt,33,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0086
variation,33,0.0,0.0128,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0
stehen,32,0.0024,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0094,0.0
bne,32,0.0,0.0,0.0094,0.0001,0.0008,0.0006,0.0,0.0001,0.0001,0.0
symptom,32,0.0,0.0124,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0
exogen,32,0.0,0.0,0.0,0.0174,0.0063,0.0,0.0,0.0001,0.0001,0.0
weimarer,32,0.0,0.0,0.0103,0.0001,0.0,0.0002,0.0,0.0001,0.0001,0.0
antisemitismus,31,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0151,0.003,0.0
basiskonzept,30,0.0,0.0112,0.0,0.0001,0.0001,0.0,0.0004,0.0001,0.0001,0.0
wahrnehmung,30,0.0013,0.0,0.0001,0.0001,0.0082,0.0,0.0,0.0001,0.0001,0.0
ökosystem,29,0.0,0.0,0.0,0.0001,0.0013,0.0,0.0,0.0001,0.014,0.0
identifizieren,29,0.0012,0.0,0.0,0.0213,0.0001,0.0,0.0,0.0001,0.0001,0.0
experiment,29,0.0,0.0,0.0,0.0001,0.0,0.0,0.0084,0.0001,0.0001,0.0
argumentation,28,0.0,0.0,0.0,0.0001,0.0,0.0,0.0009,0.0104,0.0032,0.0
berücksichtigen,27,0.0,0.0,0.0007,0.0001,0.0,0.0,0.0,0.0138,0.0001,0.0
nachhaltigkeit,27,0.0008,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0124,0.0
fitness,27,0.0,0.0,0.0,0.0002,0.0107,0.0,0.0,0.0001,0.0001,0.0
biodiversität,26,0.0,0.0,0.0,0.0001,0.0025,0.0,0.0,0.0001,0.0108,0.0
nutzung,26,0.001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0109,0.0
langfristig,24,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0131,0.0001,0.0
reproduktiv,23,0.0,0.0,0.0,0.0003,0.0091,0.0,0.0,0.0001,0.0001,0.0
klimawandel,23,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0131,0.0
treibhauseffekt,23,0.0,0.0009,0.0,0.0001,0.0,0.0,0.0,0.0001,0.0115,0.0
funktional,22,0.0,0.0,0.0,0.0206,0.0,0.0,0.0,0.0001,0.0001,0.0006
adaptiv,22,0.0,0.0,0.0,0.0001,0.0088,0.0,0.0,0.0001,0.0001,0.0
digitaler,22,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0123,0.0001,0.0
stammbaum,21,0.0,0.0,0.0,0.0001,0.0084,0.0,0.0,0.0001,0.0001,0.0
umfassend,18,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0001,0.01,0.0
positionierung,16,0.0,0.0,0.0008,0.0118,0.0,0.0,0.0,0.0001,0.0011,0.0
produktion,13,0.0,0.0,0.0,0.0146,0.0,0.0,0.0,0.0001,0.0001,0.0
konfrontation,13,0.0,0.0,0.0,0.0128,0.0,0.0,0.0,0.0001,0.0001,0.0
erzählung,11,0.0,0.0,0.0,0.0105,0.0,0.0,0.0001,0.0001,0.0001,0.0
