rank,term,overall_term_freq_all_topics,estimated_term_freq_within_topic_before_normalization,estimated_term_freq_within_topic
1,bedürfnis,56,129.48493627815242,0.10119392516888247
2,funktion,29,87.11365041490674,0.06808029161274454
3,familie,16,80.80136342864031,0.06314716877009513
4,aufgabe,15,80.34484373347804,0.06279039352504938
5,rolle,21,60.90274051394414,0.04759617252240785
6,identität,13,55.69108475185215,0.04352320528502816
7,eth,11,54.289626960705434,0.04242795035483304
8,individualität,11,54.260220067441544,0.042404968539017776
9,lebensform,8,52.33351568778113,0.04089922752834848
10,wunsch,14,37.84733068775354,0.02957811201475404
11,vielfalt,11,30.90525560201095,0.02415280273217976
12,gesellschaftlich,53,28.778067145639973,0.02249038117441872
13,nennen,10,26.18749042769561,0.0204658165101803
14,motivieren,30,20.51831851105358,0.016035295283604232
15,eingehen,29,13.124020915176606,0.010256569054120245
16,adressat,29,13.11574760063746,0.01025010336632337
17,ausdrücken,30,12.958601683219754,0.010127292075181343
18,fühlen,17,11.674051703544423,0.009123401906523266
19,neugier,17,11.627888898604137,0.009087325158424335
20,gesundheit,26,11.046125988056598,0.008632670940504222
