topic_rank,topic_id,topic_prevalence,n_docs_where_dominant,peakiness
1,1,0.4192,545,66.7657
2,2,0.1846,199,50.9853
3,3,0.1452,150,55.8446
4,4,0.1408,136,48.5388
5,5,0.1103,104,53.873
